key,1
#,
offset,4
int32,str
0,勇猛的狩獵民舒巴拉爾族稱這片土地為「青之森」——雅克特爾樹海。
1,這片環境是由遠古時期隕石降落所形成的<hex:02100103>，其獨特的泉水和植被成為了青之森的象徵。
2,在這片舒巴拉爾族和馬姆賈族長期爭鬥的土地上<hex:02100103>，繼承儀式將進入高潮——
3,嗚……
4,烏克拉瑪特小姐，妳還好嗎？
5,我……我怕高……
6,這片森林，比科扎馬爾·卡的樹木還要茂密呢。
7,只顧著看上面，會掉進泉水裡的。
8,泉水是什麼？
9,是地面上開的洞裡，積滿了雨水或地下水形成的泉水。<hex:02100103>很久以前，這裡曾經有隕石降落……<hex:02100103>因此，土地被大大地挖空了。
10,經過漫長的歲月，這些坑洞逐漸被填滿，<hex:02100103>但由於地質脆弱，稍有不慎就會出現大洞。<hex:02100103>……這些洞相當深，掉下去的話，爬上來會很困難。
11,千萬不要掉下去。
12,我知道啦。
13,「食之章」的舞台——舒巴拉爾族的聚落，<hex:02100103>離這裡近嗎？
14,嗯，從前面的岔路往西走就到了。
15,好了，不能一直害怕下去！<hex:02100103>趕快走吧！
16,終於來了啊。
17,(-戰士巴庫賈賈-)好不容易用瓦里加爾曼達拖住你們……！<hex:02100103>這樣一來就沒意義了！
18,你這個巴庫賈賈……<hex:02100103>到底要用多少卑鄙的手段才滿意！
19,(-冷靜的舒巴拉爾族男性-)抱歉，先讓我說說試煉的事。
20,我叫弗姆魯克。<hex:02100103>是舒巴拉爾族的族長，<hex:02100103>也是這次繼承儀式的「連王的挑選者」。
21,在「食之試煉」中，需要四位候選人都到齊。<hex:02100103>我們一直在等你們的到來。
22,那麼，公主請上台。
23,到目前為止，你們應該都在互相競爭試煉，<hex:02100103>但在這次「食之試煉」中，我們希望看到你們合作的樣子。<hex:02100103>你們將兩人一組組成隊伍。
24,(-戰士巴庫賈賈-)啊啊啊！？<hex:02100103>讓我這大爺和這些劣等種族組隊！？
25,先說好，<hex:02100103>只有勝利的一組才能獲得「食之秘石」。<hex:02100103>希望你們能好好合作。
26,那個壺裡有兩顆不同顏色的果實。<hex:02100103>抽到相同顏色果實的人將組成一隊。
27,如果和巴庫賈賈組隊，情況會很複雜。<hex:02100103>烏克拉瑪特被綁架的事，瓦里加爾曼達的事，<hex:02100103>都還沒解決。
28,看來大家都抽完了。<hex:02100103>請確認各自的顏色。
29,我的是紅色的果實。
30,我的是藍色的。
31,佐拉賈王子和科納王子分開了。<hex:02100103>那麼，剩下的兩人的果實是什麼顏色？
32,我的是紅色的，這麼說來……
33,呵呵，沒想到這麼快又要合作了。
34,科納哥哥是隊友的話，這場比賽我們贏定了！
35,我們組成一隊的話，那邊就是……
36,(-戰士巴庫賈賈-)啊啊啊……竟然是單頭的……
37,那麼，現在宣布「食之試煉」的課題。
38,你們需要製作我們舒巴拉爾族的傳統料理，<hex:02100103>沙布魯克·皮比爾。
39,要做料理嗎……<hex:02100103>這次的試煉又是胡鬧嗎。
40,雖然看起來這試煉和王位沒什麼關係，<hex:02100103>但肯定有它的意義。
41,是啊，父親不會讓我們做無意義的事。<hex:02100103>關乎國家的未來，更是如此。
42,我們的王子們越來越可靠了。
43,而且，這次試煉是製作他們的傳統料理，<hex:02100103>我不認為這是胡鬧。
44,飲食文化往往深刻反映了那片土地的文化和歷史。
45,加雷馬的料理，<hex:02100103>反映了加雷馬人作為農耕民族的文化。<hex:02100103>我還記得因為寒冷，他們的燉菜很多。
46,這麼說確實如此……！<hex:02100103>我們遇到的那些人，<hex:02100103>每個人吃的喝的都不一樣。
47,哈努哈努族為了維持魔力吃蘆葦……<hex:02100103>佩爾佩爾族製作各種飲料，<hex:02100103>還把它們當作生意。
48,原來如此……了解食物，<hex:02100103>也就是了解那裡生活的人。
49,想想看，繼承儀式是一連串的學習……<hex:02100103>每次試煉，我們都加深了對那片土地的歷史和文化的了解。
50,這正是父親策劃這次旅程的目的……
51,但是，讓特來約拉的未來更加豐富的，<hex:02100103>應該是新的技術，而不是舊有的文化。<hex:02100103>父親應該也明白這一點……
52,那麼，現在來說明具體規則。
53,這次試煉的目的是重現沙布魯克·皮比爾。<hex:02100103>如果味道、外觀或烹飪方法有錯，<hex:02100103>就要重新製作。
54,準備好後，可以使用那邊的炊事場。<hex:02100103>先做出我認可的沙布魯克·皮比爾，<hex:02100103>並吃完的組別，將獲得秘石。
55,那麼，「食之試煉」開始。
56,沙布魯克·皮比爾這種料理，我從來沒聽過。<hex:02100103>到底是什麼樣的食物……
57,這裡是舒巴拉爾族和馬姆賈族戰鬥的主戰場——「肖布里特灰戰場」。
58,看到這片灰燼，<hex:02100103>就能想像當時戰鬥的激烈程度。
59,根據一族的傳說，<hex:02100103>約在500年前，約卡菲族離開後，<hex:02100103>這場爭奪森林控制權的戰爭開始了……
60,自那以來，400多年裡，經歷了無數次大戰和<hex:02100103>無數次小規模衝突。
61,這場歷史性的戰爭，約在80年前，<hex:02100103>被來到這片土地的父親結束了。
62,格魯賈賈大人僅帶著6名同伴，<hex:02100103>對抗舒巴拉爾族和馬姆賈族的陣營。<hex:02100103>結果，他成功地制壓了戰場。
63,不愧是封印了全盛時期的瓦里加爾曼達的那群人……
64,格魯賈賈大人半強迫地中斷了戰鬥，<hex:02100103>並召集爭鬥的兩族，舉行了會談。
65,(-武的格魯賈賈-)僅僅因為祖先爭鬥，<hex:02100103>你們就這樣打了幾百年……<hex:02100103>今天就此結束！
66,這話應該對那些想奪取我們森林的蜥蜴人說！<hex:02100103>如果沒有他們，我們可以和平生活！
67,懦夫……！<hex:02100103>如果不想戰鬥，<hex:02100103>就乖乖地讓出森林，捲起尾巴逃走吧！
68,(-理的格魯賈賈-)即使一方取得決定性勝利，排除另一方，<hex:02100103>最終還是會有新的侵略者出現。
69,(-理的格魯賈賈-)你們知道嗎，這片海洋之外還有其他大陸，<hex:02100103>許多國家在爭霸？
70,(-理的格魯賈賈-)不知道也不奇怪。<hex:02100103>我們沒有跨越大洋的方法，<hex:02100103>所以無法得知這些事實。
71,(-理的格魯賈賈-)但是……他們來了。<hex:02100103>跨越大海，來到這大陸的，<hex:02100103>外國來訪者。
72,嗯，雖然我以為是托納瓦塔族的大漢，<hex:02100103>但仔細看，並不是。
73,我見過海，<hex:02100103>一望無際的水，沒有看到其他大陸！<hex:02100103>如果那麼遠，什麼樣的船能渡過？
74,(-理的格魯賈賈-)問題是，我們無法製造那樣的船。<hex:02100103>有比我們技術更高的國家存在，<hex:02100103>他們知道了特來約拉的存在。
75,(-理的格魯賈賈-)如果他們中的某個國家盯上特來約拉，<hex:02100103>想要支配這裡……你覺得會怎樣？
76,(-理的格魯賈賈-)明白了嗎？<hex:02100103>外國侵略者隨時可能出現。
77,(-理的格魯賈賈-)為了避免這種情況，<hex:02100103>特來約拉的人們必須團結一致，不露破綻。<hex:02100103>現在不是小部族之間爭鬥的時候。
78,(-武的格魯賈賈-)我們每個人的力量有限。<hex:02100103>但通過互相了解，攜手合作，<hex:02100103>我們可以對抗像瓦里加爾曼達那樣的強大力量。
79,對抗瓦里加爾曼達……！？
80,單憑言語難以相信，<hex:02100103>但在戰場上被你們打敗後……
81,是啊……他們的協作令人驚嘆……<hex:02100103>為了保護弩炮，瞄準了約卡菲族的腳下，<hex:02100103>結果被佩爾佩爾族迅速阻止。
82,當我試圖拉開距離用弓射擊時，<hex:02100103>哈努哈努族用風魔法打落了箭……<hex:02100103>他們互補的戰鬥方式令人驚嘆。
83,(-理的格魯賈賈-)這就是多部族攜手合作所產生的力量……<hex:02100103>我們想要建立的國家就是這樣的。
84,……但是，怎麼能和曾經殺戮的對手攜手合作？
85,(-武的格魯賈賈-)嘿嘿！
86,(-武的格魯賈賈-)就當是被騙了，陪我一晚。
87,於是，傳說中的酒宴開始了……
88,當然，曾經殺戮的部族不可能馬上肩並肩共飲，<hex:02100103>於是長時間的沉默持續著。
89,這時格魯賈賈大人想出了一個計策。<hex:02100103>讓舒巴拉爾族的肉料理和馬姆賈族的蒸料理<hex:02100103>互相交換，讓對方品嚐。
90,看到對方傳統料理的美味，<hex:02100103>他滿意地笑了，並提出了一個建議。
91,把兩種料理結合起來……<hex:02100103>然後，讓大家一起開始烹飪。
92,這就是沙布魯克·皮比爾嗎！？
93,那道料理，<hex:02100103>是舒巴拉爾族和馬姆賈族文化結合的產物。<hex:02100103>可以說，是兩族首次攜手合作的證明。
94,當初說好的只陪一晚，結果<hex:02100103>因為新料理的美味，兩族的關係緩和，<hex:02100103>宴會持續了三天三夜……
95,最終，宴會結束時，兩族簽訂了和議。<hex:02100103>這時格魯賈賈大人所說的話，<hex:02100103>至今仍照亮我們的道路。
96,(-理的格魯賈賈-)因無知而爭鬥……
97,(-武的格魯賈賈-)因了解而結下羈絆。
98,呵呵……
99,哈哈哈哈哈哈！！
100,不，抱歉抱歉。
101,在這次旅程中，隨著了解那些不認識的人，<hex:02100103>我發現自己越來越喜歡他們。<hex:02100103>想到父親他們也是這樣，真是好笑。
102,「因無知而爭鬥，因了解而結下羈絆」……嗎。
103,那麼，現在你們應該明白了吧。<hex:02100103>兩族戰爭的結局和<hex:02100103>沙布魯克·皮比爾這道料理的意義。
104,是啊，完全明白了！<hex:02100103>謝謝你告訴我們，烏克布！
105,怎麼了，有什麼事嗎？
106,有人靠近了……？
107,可能是薩雷賈或巴庫賈賈，<hex:02100103>他們可能又在策劃什麼。
108,真是的……真想讓他們聽聽剛才的故事。
109,拜託你們了……
110,呼，似乎趕上了。<hex:02100103>趕快開始烹飪吧。
111,(-戰士巴庫賈賈-)當我被安排和單頭組隊時，真不知道會怎樣，<hex:02100103>但比起當貓咪的飼養員，還算好。
112,別囉嗦，乖乖等著。
113,(-魔法巴庫賈賈-)哼。<hex:02100103>即使你再怎麼得意，這次試煉贏的還是我們。
114,做好了！
115,久等了。<hex:02100103>這應該就是沙布魯克·皮比爾。
116,哇，看起來真是美味啊！
117,沙布魯克·皮比爾是<hex:02100103>舒巴拉爾族喜愛的香料肉料理，<hex:02100103>結合了馬姆賈族的傳統烹飪方法……
118,在數百年的戰爭結束後，<hex:02100103>兩個部族攜手合作，誕生了這道象徵和解的料理！
119,嗯……
120,嗯。
121,材料和烹飪方法都正確，但……
122,這香氣、味道、口感……沒錯。<hex:02100103>這就是沙布魯克·皮比爾。
123,這道料理是兩個部族的橋樑……<hex:02100103>而促成這一切的，正是你們的父親。
124,只要準備好材料，查閱食譜，<hex:02100103>誰都可以做出這道料理。<hex:02100103>但你和你的夥伴們，不僅了解了製作方法，<hex:02100103>還試圖了解雅克特爾樹海中刻下的戰爭歷史。
125,跨越世代，學習悲傷的歷史……<hex:02100103>這正是作為未來的王和他的夥伴們<hex:02100103>應該做的事。
126,只要吃完沙布魯克·皮比爾，<hex:02100103>「食之試煉」就算你們勝利了。<hex:02100103>畢竟，不親自品嚐，怎能說是了解呢。
127,好的，吃可是我的強項！
128,我們的失敗還沒確定呢。
129,那麼，請品嚐一下吧。<hex:02100103>看看這是不是沙布魯克·皮比爾。
130,嗯……
131,嗯……？
132,果然……
133,確實，外觀和製作方法都是沙布魯克·皮比爾，<hex:02100103>但和烏克拉瑪特公主他們的相比，香氣不足。
134,怎麼可能！
135,把伊布魯克的肉浸泡在香料中，<hex:02100103>然後在地上挖的坑裡蒸烤。<hex:02100103>這不就是沙布魯克·皮比爾嗎！？
136,原來如此。<hex:02100103>是因為沒能找到賈提卡香蕉葉嗎。
137,啊……
138,(-戰士巴庫賈賈-)沒辦法啊！<hex:02100103>都是因為你事先安排，<hex:02100103>哪裡都找不到那東西！
139,但烏克拉瑪特公主和科納王子卻找到了。<hex:02100103>因為他們更了解我們。
140,(-戰士巴庫賈賈-)那又怎樣！<hex:02100103>少了一片葉子，能有多大區別！
141,缺少了象徵馬姆賈族文化的元素之一。<hex:02100103>這次「食之試煉」你們未能完成。<hex:02100103>很遺憾，你們失敗了。
142,(-魔法巴庫賈賈-)哼……無所謂，真無聊。
143,感覺到……比最初時更強烈、更陰暗的意志……<hex:02100103>這不是對家人應有的態度……
144,(-戰士巴庫賈賈-)哼，這種試煉毫無意義！<hex:02100103>秘石，之後隨便搶就行了！
145,真好吃！
146,煮到酥爛的伊布魯克肉，<hex:02100103>香料和賈提卡香蕉葉的香氣滲透其中……<hex:02100103>真是讓人上癮的美味！
147,這是兩個部族建立和平的象徵。<hex:02100103>那些不願了解，只會訴諸力量和陰謀的人，<hex:02100103>是無法理解沙布魯克·皮比爾的美味的。
148,(-魔法巴庫賈賈-)那種事，我也不想知道。
149,來吧，吃完才算完成「食之試煉」。
150,不用你說，我會全部吃光的！
151,啊～，真好吃。
152,你做的飯真是太棒了。<hex:02100103>你不僅適合當冒險者，還可以成為宮廷廚師呢！
153,……意外地，還不錯。
154,成功通過「食之試煉」的你們，<hex:02100103>我將贈予秘石作為證明。
155,終於，只剩下一個試煉了……
156,那麼，我們走了。
157,能和大家組隊……<hex:02100103>不，能和佐拉賈兄和巴庫賈賈分開，真是太好了。
158,你真是不坦率。
159,謝謝大家！<hex:02100103>多虧你們，我們拿到了第六顆秘石！
160,啊，差點忘了重要的事！！
161,那個……還有沒有多的？<hex:02100103>剛才那點，還不夠……
162,你要帶我去哪裡？<hex:02100103>還有，我的重要的人是……
163,弗姆魯克！？<hex:02100103>為什麼你會在這裡……！
164,巴庫賈賈，你到底想幹什麼！<hex:02100103>為了奪取我的秘石，竟然牽連無辜的人！
165,(-戰士巴庫賈賈-)嘿嘿嘿！
