key,1
#,
offset,4
int32,str
0,呵……不愧是冒險者。<hex:02100103>對未知大陸的旅程充滿期待……就是這種感覺吧！
1,雖然每個人都有自己的目的，<hex:02100103>但這次不是為了拯救世界的危機而旅行。<hex:02100103>首先，享受這次冒險吧！
2,……從一開始就不要掉以輕心。
3,雖然在地圖上看起來特拉大陸和這裡很近，<hex:02100103>但包括「死亡三角海域」在內的險地很多，失事事件層出不窮。
4,雖然有利姆薩·羅敏薩的梅爾威布提督發現的<hex:02100103>安全航路……但這也遠遠稱不上是優雅的旅程。
5,嘛，我來這裡的時候，<hex:02100103>特別沒有發生什麼事，反而覺得有點無聊！
6,即便如此，有經歷過這條航路的人在，還是很讓人安心！
7,就靠你們了，烏克拉瑪特，埃倫維爾。
8,……哦，交給我吧！
9,（-有威勢的船員聲音-）喂，差不多要出港了！
10,準備好了嗎？<hex:02100103>上船吧。
11,——就這樣，載著我們的船出航了
12,向著80年前由冒險者凱滕拉姆發現的<hex:02100103>位於遙遠西方的特拉大陸
13,等著吧，老爸！<hex:02100103>在繼承儀式中勝出，成為特來約拉的王的……<hex:02100103>就是我！！
14,航行順利嗎？
15,嗯，到目前為止是的。
16,但是，海洋隨時可能變臉。<hex:02100103>隨時準備迎接風暴吧。
17,……那麼，現在先休息一下吧。
18,從舊薩雷安出發已經很久了，<hex:02100103>眼前只有地平線……。<hex:02100103>雖然早就知道，但特拉大陸真的很遠。
19,說起來，船上的人中，<hex:02100103>好像有幾個曾經多次訪問特拉大陸的人。<hex:02100103>我聽他們講了關於「繼承儀式」和特來約拉的事情。
20,航行還會繼續很久，<hex:02100103>你也去聽聽吧？
21,這片海，我的爺爺也曾經見過嗎。
22,船的搖晃越來越大了。
23,哈……哈……噁！
24,怎麼樣？船暈的情況……。
25,笨蛋……別說了。<hex:02100103>我怎麼可能會船暈……
26,只是，有點……不舒服而已……
27,這不就是船暈嗎……？
28,埃倫維爾，你也是特拉大陸出身吧。<hex:02100103>那麼那邊有維埃拉族的聚落嗎？
29,當地叫做夏特納族……<hex:02100103>主要生活在大陸北部的薩卡·特拉。
30,你的家人也在那裡嗎？
31,嗯，父親從我出生起就不在了。<hex:02100103>說實話，我連他的名字都不知道。
32,但是，母親……
33,啊！
34,哇啊！
35,嗚哇！
36,呀！
37,嗯？！
38,（-焦急的船員聲音-）這是場大風暴！<hex:02100103>快把帆收起來，不然桅杆會折斷的！
39,沒事吧……
40,（-慌亂的船員聲音-）誰在看守！<hex:02100103>在這風中收帆……
41,（-慌張的船員聲音-）桅杆上有人掉下來了，快叫船醫！
42,（-焦急的船員聲音-）先把他運到船艙！
43,（-慌張的船員聲音-）糟了，這樣下去會掉進海裡！
44,看來情況不太妙。<hex:02100103>我們也來幫忙吧。
45,我從未見過如此狂暴的海洋
46,即使是熟練的船員也被高浪和強風弄得<hex:02100103>在甲板上滑倒——
47,連想救人的阿莉塞也<hex:02100103>差點被拋入海中
48,而冒險者則準確地啟動了魔障壁發動器<hex:02100103>保護船隻免受雷擊
49,這種東西平時根本用不上——<hex:02100103>到底在哪學的
50,當然烏克拉瑪特也在奔走救援<hex:02100103>——搞不清楚誰是要救的人
51,等到風暴過去<hex:02100103>我們都已筋疲力盡，還沒看到特拉大陸
52,現在回想起來，這場風暴<hex:02100103>就是我們「繼承」冒險的開始
53,哦。<hex:02100103>你也醒了。
54,風暴過去後，感覺好些了……<hex:02100103>但還是想站在陸地上才安心。
55,哈……快點到特拉大陸吧……
56,看，海鳥在飛。
57,這是陸地近了的證據，再忍耐一下。
58,雖然一度擔心會怎麼樣……。<hex:02100103>能平安到達真是太好了。
59,我去看了受傷的船員，他的狀況穩定了。<hex:02100103>這樣下去，他應該沒問題。
60,太好了。<hex:02100103>這樣我們就可以安心換乘小船了。
61,特來約拉近海是礁石地帶……<hex:02100103>大型船隻只能到這裡。
62,謝謝你們把我們送到這裡！
63,別客氣！<hex:02100103>這是我們的工作！
64,反而是，遇到那麼大的風暴，<hex:02100103>能沒有任何損失，多虧了你們！
65,大家都說繼承儀式中你會贏！<hex:02100103>這樣賭就沒意思了！
66,哈哈哈！<hex:02100103>我會回應你們的期待，成為王！
67,呃……還是暈船……
68,我們是最後一批。<hex:02100103>如果沒有其他話要說，就走吧。
69,……藍天和大海，還有未知的冒險。<hex:02100103>來吧，終於到了。
70,看起來你很開心啊。
71,看，那裡出現了。<hex:02100103>我們新的冒險舞台！
72,那是我出生和成長的土地……<hex:02100103>沒錯，就是特拉大陸！
73,真是不可思議……<hex:02100103>雖然聽說是多部族國家，<hex:02100103>但真的有各種族群生活在這裡！
74,那邊的是……<hex:02100103>雖然看起來像瓦努族，但羽毛的顏色不同。
75,對你們來說，這裡的一切都是新奇的吧？<hex:02100103>雖然航路已經確立，<hex:02100103>但很少有人跨海而來。
76,而且，特來約拉沒有能進行遠洋航行的船隻，<hex:02100103>出去的人也很少。
77,偶爾有志願當傭兵的馬姆賈族，搭乘利姆薩·羅敏薩的商船，<hex:02100103>前往艾奧澤亞。
78,也就是說，我們在這個國家，<hex:02100103>是非常稀有的存在。
79,話說回來，我們這樣隨便上岸……<hex:02100103>不需要辦入境手續嗎？
80,呵！<hex:02100103>你們知道和你們在一起的是誰嗎？
81,看來是外國來的訪客。
82,是的。
83,我們特來約拉現在<hex:02100103>正在進行決定下一代王的儀式。
84,在這種時候，為了防止可疑人物混入，<hex:02100103>我們正在加強警戒。<hex:02100103>你們來這個國家是為了什麼？
85,抱歉抱歉。<hex:02100103>他們是我的協力者。
86,烏、烏克拉瑪特大人！<hex:02100103>原來是公主的隨行人員！！
87,非常抱歉！
88,沒事沒事！<hex:02100103>有這麼認真的士兵，作為公主我也感到很放心！
89,那麼，我們就告辭了！
90,哇……真的是公主啊。
91,無論怎麼看都是公主吧！
92,嘛，這先不說……
93,歡迎來到特來約拉！<hex:02100103>我們歡迎你們！
94,喂，布魯克布老爹。
95,我想讓他們也嘗嘗你的絕品塔可餅，<hex:02100103>能包幾份嗎？
96,既然是烏克拉瑪特公主的隨行人員，那就不能馬虎！<hex:02100103>我會做出最好的塔可餅，稍等一下！
97,聽說外國去的光鱗戰鬥團回來了。<hex:02100103>好像在那邊遭遇了嚴重失敗，<hex:02100103>包括團長在內，大部分人都失蹤了。
98,是啊，為了重建戰鬥團，他們要去尋找黃金鄉。<hex:02100103>到目前為止，有多少人挑戰那個傳說，結果下落不明。<hex:02100103>好不容易活著回來，還要冒險……
99,在這裡，黃金鄉很有名啊。
100,是啊，因為沒有人見過，<hex:02100103>所以很多人懷疑它是否存在。<hex:02100103>就像埃倫維爾那傢伙一樣。
101,為了不確定存在的東西，<hex:02100103>連王親自下達調查委託嗎……
102,絕品的塔可餅也拿到了，<hex:02100103>找個視野好的地方吃吧！
103,哇
104,啊————！
105,（-棕色頭的馬姆賈族-）這不是這不是。<hex:02100103>這不是公主大人嗎。
106,呃……
107,（-棕色頭的馬姆賈族-）你們是……這附近沒見過的臉啊？
108,（-藍色頭的馬姆賈族-）一定是從外國帶來的人，兄長。
109,（-棕色頭的馬姆賈族-）原來如此，弟弟。<hex:02100103>也就是說，公主大人因為沒有信心在繼承儀式中勝出，<hex:02100103>所以特意向外國人求助嗎！
110,真是無禮，巴庫賈賈。
111,（-戰士巴庫賈賈-）哦，能被公主大人記住名字，<hex:02100103>真是榮幸啊！
112,（-魔法巴庫賈賈-）不愧是兄長！
113,（-戰士巴庫賈賈-）哈哈哈！<hex:02100103>你也是巴庫賈賈吧？
114,哼……。<hex:02100103>因為是爭奪王位的對手，名字當然要知道。
115,那麼，他也是連王的孩子嗎？
116,不，他是……
117,（-戰士巴庫賈賈-）別把我和那些無聊的家族混為一談！<hex:02100103>我可不是這種劣等種的母貓！
118,（-戰士巴庫賈賈-）我可是被選中的雙頭，「祝福的兄弟」！<hex:02100103>唯一能繼承連王格魯賈賈的人！
119,特來約拉是多部族國家！<hex:02100103>無論哪個部族，都有成為王的權利！
120,（-戰士巴庫賈賈-）那麼，就在這裡試試看吧。<hex:02100103>看看這母貓有沒有那個力量？
121,嗚！
122,無論如何，能坐上王位的，<hex:02100103>只有在繼承儀式中被選中的人……對吧？<hex:02100103>那麼，現在也沒必要浪費體力吧。
123,（-魔法巴庫賈賈-）哈哈哈哈！<hex:02100103>母貓被小貓保護了！
124,（-戰士巴庫賈賈-）這真是太有趣了！<hex:02100103>這裡什麼時候變成貓的王國了？
125,你這傢伙……！
126,（-戰士巴庫賈賈-）哈哈哈！
127,（-魔法巴庫賈賈-）哈哈哈哈！
128,那就是雙頭的馬姆賈族……。<hex:02100103>雖然在知識上知道，但親眼看到還是第一次。
129,在雙頭中，有些人夢想成為像我父親那樣的「連王」，<hex:02100103>而出國修行。
130,在那邊也有名，應該是這個原因。
131,還有其他參加繼承儀式的雙頭嗎？
132,沒有，只有巴庫賈賈。<hex:02100103>雙頭在特拉大陸也很稀有。
133,馬姆賈族本來就分為三個部族。<hex:02100103>首先是弗比戈族……
134,還有布內瓦族……
135,最後是多普羅族。
136,在棕色鱗片的弗比戈族和藍色鱗片的布內瓦族之間，<hex:02100103>偶爾會誕生雙頭的馬姆賈。<hex:02100103>作為兼具力量和魔力的最強存在。
137,所以巴庫賈賈才會說自己是<hex:02100103>「祝福的兄弟」。
138,好吧，先不說這些，再去買一次塔可餅吧！<hex:02100103>即使有不愉快的事，吃點美味的東西就能忘掉！
139,嘿，情況怎麼樣？<hex:02100103>這邊已經看了幾個重要的地方。
140,這樣隨時可以參加繼承儀式了。<hex:02100103>去連王宮前面嗎？
141,知道了，我會告訴烏克拉瑪特。
142,可惜，塔可餅下次再吃吧。
143,……好吧。
144,埃斯蒂尼安！？<hex:02100103>你怎麼會在這裡……
145,你在做什麼……？
146,什麼，你們認識他？
147,我父親，一看到強壯的人，<hex:02100103>就會馬上叫到王宮比試。<hex:02100103>真是個麻煩的王。
148,也就是說，和埃斯蒂尼安戰鬥的，<hex:02100103>是連王格魯賈賈……
149,哼！
150,到此為止了，外國的槍手！<hex:02100103>我可愛的女兒來訪了。
151,不過，能遇到這麼強的對手還真是久違了。<hex:02100103>活得久還真是有好處啊！
152,咕哈哈哈哈哈！
153,那麼，告訴你一個好消息。<hex:02100103>那個男人還有更強的實力。
154,那麼，告訴你一個好消息。<hex:02100103>那個女人還有更強的實力。
155,哦……這真是令人期待。
156,沒想到，你也來到了特拉大陸……
157,東邊已經看過了。<hex:02100103>所以這次想看看西邊……
158,這樣的理由已經足夠了……這很符合你的風格。
159,比起這個……你也看到了吧。<hex:02100103>他的其中一個頭在睡覺。<hex:02100103>如果他全力以赴，不知道會怎樣。
160,在睡覺……？
161,老爹也年紀大了。
162,「武的頭」隨著年齡增長越來越強……
163,「理的頭」睡眠時間卻越來越長。<hex:02100103>臉上的裝具也是為了促進魔力的恢復。
164,比起這些，拉馬奇。<hex:02100103>說說你的故事吧。
165,拉馬奇？
166,啊，那是我的愛稱。<hex:02100103>家人都這麼叫我。
167,▼無字幕，長度固定（即興發揮）<hex:02100103>嗯？
168,你也在這裡，真是少見啊。<hex:02100103>對吧，埃倫維爾……
169,好久不見了，連王。
170,在海外我叫埃倫維爾，<hex:02100103>請這樣稱呼我……
171,哦，是這樣啊。
172,那麼，剩下的人就是拉馬奇的協力者了吧。
173,嘿，每個人看起來都很不錯。<hex:02100103>本來想和你們打一場，但時間不多。<hex:02100103>我會馬上召集其他繼承候選人。
174,那麼我就繼續我的旅程了。
175,再見了，你們。
176,這樣所有人都到齊了。
177,我的長子，佐拉賈。
178,次子，科納。
179,幼子，烏克拉瑪特。
180,還有，祝福之子，巴庫賈賈。
181,你們四人將參加繼承儀式。<hex:02100103>為了選出繼承我，成為這個國家的下一任王者。
182,我已經年老，半身的理的頭常常在睡覺。<hex:02100103>已經無法再保持「連王」的威嚴。
183,然而，特來約拉的王位更替是首次。<hex:02100103>我考慮了很久……決定借用這個國家建立前的方法。
184,這就是繼承儀式。<hex:02100103>原本是馬姆賈族用來選王的儀式……
185,主要是雙頭之間的競爭，<hex:02100103>但我建立的特來約拉是多部族國家。<hex:02100103>第二代王不一定是雙頭，甚至不一定是馬姆賈族。
186,呵
187,因此，不僅是我的親生子佐拉賈，<hex:02100103>還有養子科納和烏克拉瑪特，<hex:02100103>也有資格參加。
188,但這還不足以真正給所有部族機會。<hex:02100103>所以，我決定讓先前武鬥大會的勝者也參加。
189,咕哈哈哈哈！
190,（-戰士巴庫賈賈-）所以我才會在這裡！
191,（-戰士巴庫賈賈-）那個單頭的傢伙，<hex:02100103>因為害怕沒參加武鬥大會！
192,兄長是因為討伐特拉維德拉爾的任務，<hex:02100103>率領勇連隊遠征薩卡·特拉。
193,你不知道就隨便說，真是可笑。
194,那麼，接下來是你們最關心的，<hex:02100103>繼承儀式的內容。
195,成為儀式勝者，繼承王位的條件，<hex:02100103>就是找到約卡·特拉的某處……
196,「黃金鄉」。
197,父親，我有一個問題。
198,哦，什麼事？
199,黃金鄉是這個大陸古老的傳說……<hex:02100103>沒有人見過它，<hex:02100103>所以它幾乎成了童話。
200,你讓我們去找它，是因為確信它存在嗎？
201,是的，黃金鄉確實存在。<hex:02100103>因為我親眼見過。
202,難道……真的存在……
203,在建立這個國家之前，我和夥伴們旅行各地，<hex:02100103>最終找到了通往黃金鄉的門。
204,你們也要做同樣的事……但要到達那裡，必須解開我設下的封印。
205,（★未使用／削除予定★）
206,拿著那個。
207,那個符號是特來約拉史詩嗎……？
