key,1
#,
offset,4
int32,str
0,圓環貝爾克梅亞的烏克拉瑪特似乎想和奧蒂斯談談。
1,與烏克拉瑪特交談後，決定追尋奧蒂斯。在記憶之門的空中出租車站附近尋找「奧蒂斯」。
2,決定幫助奧蒂斯。與空中出租車站的「奧蒂斯」交談，並換上玩偶裝。
3,奧蒂斯借給你玩偶裝。穿上玩偶裝後，與空中出租車站附近的「孩子們」交談。<hex:02100103><hex:02100103>※換裝狀態解除時，再次與「奧蒂斯」對話便可進入換裝狀態。
4,告訴孩子們建國祭戲劇的舉辦消息。與空中出租車站的「奧蒂斯」交談。
5,決定與烏克拉瑪特一起參加建國祭戲劇。在記憶之門的「原型亞歷山大」附近的「指定地點」等待指示。
6,建國祭戲劇勉強成功，烏克拉瑪特似乎繼承了奧蒂斯的心願。在原型亞歷山大的地下，與「烏克拉瑪特」交談。
7,已經關閉了雅斯塔蘭。再次與在終端前的「烏克拉瑪特」交談。
8,與烏克拉瑪特等人交談。保存於終端的永久人已經消失，永遠不會再回來……。
9,
10,
11,
12,
13,
14,
15,
16,
17,
18,
19,
20,
21,
22,
23,
24,尋找奧蒂斯
25,與奧蒂斯交談
26,穿著玩偶裝與孩子們交談
27,與奧蒂斯交談
28,在指定地點等待
29,與烏克拉瑪特交談
30,再次與烏克拉瑪特交談
31,
32,
33,
34,
35,
36,
37,
38,
39,
40,
41,
42,
43,
44,
45,
46,
47,
48,再和奧蒂斯談談吧！<hex:02100103>他應該知道很多關於昔日亞歷山大和生前斯恩菲的事情。
49,不過，直接去找他說話可能會被拒絕……<hex:02100103>乾脆提出幫忙建國祭的事吧。
50,他應該是往西北方向走了！<hex:02100103>追上去吧！
51,「斯恩菲大人，您還好嗎？」……不對。<hex:02100103>嗯，「斯恩菲大人，您平安無事嗎？」……嗯。
52,說完這句話後，斯恩菲大人會露出可愛的笑容……
53,「謝謝你，我的奧蒂斯！！」
54,啊，啊啊啊啊……！<hex:02100103>你是剛才的那個……！！
55,要說什麼？
56,打擾了……
57,要不要我來演斯恩菲？
58,好吧……到正式演出前應該能搞定。<hex:02100103>畢竟這劇本是我寫的！
59,嗯……雖然感謝你的好意，但沒這個必要。<hex:02100103>斯恩菲大人的台詞我比自己的台詞還熟……<hex:02100103>畢竟這劇本是我寫的！
60,反而是我總是卡住的地方……
61,怎麼了怎麼了？<hex:02100103>看起來很有趣嘛，讓我也加入吧！
62,……你也來了。<hex:02100103>不是剛說過很忙嗎！
63,不不，我們是來幫忙的。<hex:02100103>建國祭的準備，人手不夠吧？
64,嗯…………。<hex:02100103>說實話，你們的幫忙真是太及時了。
65,建國祭是每年在這雅斯塔蘭舉行的小型活動。<hex:02100103>這次作為餘興節目，計劃上演一齣以王國歷史為題材的<hex:02100103>兒童劇……
66,最近，實體化的永久人越來越少了。<hex:02100103>不僅幕後人手不足，演員和觀眾也完全不夠！<hex:02100103>我才不得不兼任劇本和角色……
67,好吧好吧，我們會幫忙的，冷靜點。<hex:02100103>那麼，首先要做什麼？
68,嗯……那麼，你們去吸引觀眾吧！<hex:02100103>告訴雅斯塔蘭的孩子們<hex:02100103>戲劇的舉辦消息！
69,好的！<hex:02100103>去和孩子們說就行了吧？
70,只是說一聲，戲劇的有趣之處可能無法傳達。<hex:02100103>穿上我們準備的動物玩偶裝，<hex:02100103>開心地告訴他們吧！
71,好的，如果能讓永久人的孩子們開心，<hex:02100103>穿玩偶裝這點小事不算什麼！<hex:02100103>快讓我穿上吧！
72,嗯，那麼這個給你……
73,這也是，電子幻影製造的幻影嗎……！<hex:02100103>戴上這個奇怪的裝置，外觀就變了！？
74,你的玩偶裝也準備好了！<hex:02100103>準備好變裝後再來找我。<hex:02100103>需要一些心理準備吧。
75,你的玩偶裝會是什麼樣的呢？
76,嗯，看來你已經準備好了。<hex:02100103>那麼，這個給你穿上吧！
77,哦，很適合你！<hex:02100103>這樣孩子們一定會很開心！
78,這真是傑作……！<hex:02100103>看起來很合適嘛！
79,那麼，你們兩個就負責<hex:02100103>「空中出租車站」附近的客流引導。<hex:02100103>開心地告訴孩子們戲劇的舉辦消息！
80,我會在這裡繼續練習台詞，<hex:02100103>如果玩偶裝的幻影消失了，請告訴我。
81,「換裝」開始。<hex:02100103>要進行任務，<hex:02100103>需要在換裝狀態下完成目標。
82,「換裝」狀態會在遠離此地時解除。<hex:02100103>有效範圍可以在地圖上確認。
83,如果被解除或想延長時間，<hex:02100103>請與「奧蒂斯」交談！
84,看來幻影消失了。<hex:02100103>不用擔心，還有替換的裝置！
85,嗯，幻影快消失了嗎？<hex:02100103>那麼換這個裝置吧！
86,建國祭的戲劇要開始了～！<hex:02100103>王國騎士的角色由奧蒂斯本人出演！
87,哦，是兔子怪物！<hex:02100103>我要打敗它！
88,建國祭的戲劇……？<hex:02100103>雖然不知道，但如果有王國騎士出現應該很有趣！
89,空中出租車隨時都能搭，我們去看看吧！
90,嗯……現在正在認真討論怎麼打敗怪物呢。
91,咦，兔子先生？<hex:02100103>怎麼了……？
92,建國祭的戲劇……嗯，我知道！<hex:02100103>有時候會在城堡那邊上演的戲戲劇吧？
93,之前看過一次，<hex:02100103>本來覺得已經夠了……<hex:02100103>但既然是兔子先生推薦的，那就去看看吧！
94,建國祭的戲劇啊……<hex:02100103>之前看過一次，不知道要不要去……
95,哇，看！<hex:02100103>可愛的兔子先生！
96,怎麼了？<hex:02100103>你也想一起聊天嗎？
97,哇！斯恩菲大人會出現的戲劇？<hex:02100103>我想看，我想看！
98,我會去城堡那邊看看！<hex:02100103>謝謝你告訴我！
99,……然後，那時候爸爸看著我說了什麼？<hex:02100103>「媽媽……？」他這麼說的！
100,啊？<hex:02100103>兔子先生也對斯恩菲大人感興趣嗎……？
101,聽科學家媽媽說，<hex:02100103>那個金色的大臉就是斯恩菲大人！
102,還有那個終端……她也叫它「墓地」。<hex:02100103>一定是從那裡守護著大家吧。
103,建國祭的戲劇……？<hex:02100103>能學到亞歷山大的歷史嗎？
104,我會和媽媽一起去看看！<hex:02100103>謝謝你的邀請，兔子先生！
105,真希望能再和斯恩菲大人聊聊。<hex:02100103>她什麼秘密都會聽我說！
106,我喜歡在這裡看空中出租車。<hex:02100103>穿著兔子玩偶裝的人，有什麼事嗎？
107,怎麼了，還是和往常一樣的戲劇宣傳吧？<hex:02100103>我已經看了50次了。
108,什麼，這次奧蒂斯要親自出演！？<hex:02100103>那真是難得一見……
109,好吧，看在你這麼認真的份上，<hex:02100103>我會去看的。
110,我喜歡在這裡看空中出租車。<hex:02100103>如果你有事找我，得比空中出租車更吸引我才行。
111,要進行這個任務，<hex:02100103>需要在換裝狀態下完成目標。<hex:02100103>與「奧蒂斯」交談，換裝吧！
112,哦，結束了！<hex:02100103>解除玩偶裝的幻影吧！
113,你們兩個，真是辛苦了！<hex:02100103>多虧你們，我已經把台詞記住了！
114,那真是太好了。<hex:02100103>我也很高興能和永久人的孩子們聊天！
115,永久人的孩子……？<hex:02100103>這說法有點奇怪，但你也是永久人吧？
116,啊，不，其實……說來話長。<hex:02100103>不過，戲劇快開始了吧？
117,嗯，這是傳達我們亞歷山大王國歷史的重要劇目！<hex:02100103>抱歉，主演不能遲到……
118,那麼，結束後再聊吧。<hex:02100103>我們也會去看的！
119,那沒問題……對了！<hex:02100103>你們兩個也來演出怎麼樣？
120,什麼！？
121,不行不行，我從來沒演過戲……<hex:02100103>現在也記不住台詞！
122,哈哈哈！<hex:02100103>我也不會要求你們做到那麼多。
123,你們要演的是沒有台詞的「劍劇」。<hex:02100103>作為劇的前奏，讓觀眾熱起來！
124,孩子們最喜歡的亞歷山大王國騎士，<hex:02100103>還有敵國林德布魯姆的士兵，你們分別扮演這兩個角色。
125,怎麼辦…………？
126,要說什麼？
127,來決鬥吧，拉馬奇！
128,王國騎士的角色是我的！
129,嘿，看起來很有幹勁嘛！<hex:02100103>有趣……那就來試試吧！
130,好，決定了！<hex:02100103>武器和防具由我們準備，<hex:02100103>你們只需配合好，互相擊劍就行！
131,雖然是即興演出……<hex:02100103>但只要當作餘興節目，些許失誤也無妨！
132,那麼，我先去和團員們說明。<hex:02100103>你們在原型亞歷山大前等著吧！
133,應該是有終端的城堡。<hex:02100103>執行關閉操作後，<hex:02100103>這雅斯塔蘭也會像幻影一樣消失……
134,但在那之前……<hex:02100103>至少讓永久人們看到最棒的戲劇吧。
135,永久人們為什麼要反覆舉辦建國祭，<hex:02100103>他們想傳達什麼，我們要好好理解。<hex:02100103>走吧，去原型亞歷山大……
136,在這裡等就行了吧？<hex:02100103>既然如此，就全力享受吧！
137,你們出場時，我真的嚇了一跳。<hex:02100103>但真的，這是一場非常精彩的戲劇……
138,建國祭的戲劇，真是太棒了……！<hex:02100103>雖然這是最後一次演出有點可惜，<hex:02100103>但它已經深深刻在我的記憶裡了……
139,……雅斯塔蘭的永久人大多是孩子。<hex:02100103>有這麼多遊樂設施也就不奇怪了。
140,但想到他們生前的情況，真是令人心痛。<hex:02100103>要麼是未能長大成人就去世了，<hex:02100103>要麼就是沒有更大的幸福……
141,真是讓我盡情享受了一番。<hex:02100103>這裡的人們看起來也都很開心。
142,不用擔心，你們要做的事情，<hex:02100103>我大概能理解！<hex:02100103>只有活著的人才能走的路。
143,亞歷山大王國騎士團長，奧蒂斯．維羅納！<hex:02100103>雖然人生波瀾壯闊，但結局卻是光明的！
144,……如果非要說一個遺憾的話，<hex:02100103>那就是沒能見到下一代的王格魯賈！
145,到了嗎……
146,你在猶豫嗎？
147,不，我已經下定決心了。<hex:02100103>只是，越是喜歡一個人……<hex:02100103>離別就越是讓人寂寞。
148,我已經做好了準備。<hex:02100103><hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>，你也準備好了嗎？
149,關閉終端後，<hex:02100103>雅斯塔蘭的景觀會改變，無法恢復。
150,真的要關閉嗎？
151,嘿……在關閉之前，<hex:02100103>可以聊聊在這裡遇到的永久人嗎？
152,這樣就完成一半了…………。
153,……回去後也要告訴格魯賈。<hex:02100103>關於奧蒂斯這個人的英雄故事。
154,……還剩下兩個區域。
155,機械兵奧蒂斯和永久人奧蒂斯……<hex:02100103>或許在最後，他們的道路重新交匯了。
156,就像從幸福的夢中醒來一樣……
157,不僅僅是和永久人的回憶，<hex:02100103>這份痛苦我也絕對不會忘記。
158,機械保存的記憶並不是全部。<hex:02100103>如果你們能繼承這些記憶，<hex:02100103>那麼永久人們……我們也能得到安慰。
