key,1
#,
offset,4
int32,str
0,弗薩泰宿場町的埃倫維爾似乎要去確認情況。
1,
2,
3,
4,
5,
6,
7,
8,
9,
10,
11,
12,
13,
14,
15,
16,
17,
18,
19,
20,
21,
22,
23,
24,和友善的羅內克使者對話
25,再次和友善的羅內克使者對話
26,尋找青灰色頭髮的夏特納族
27,和埃倫維爾對話
28,討伐野盜
29,尋找納米卡
30,和伊亞特對話
31,
32,
33,
34,
35,
36,
37,
38,
39,
40,
41,
42,
43,
44,
45,
46,
47,
48,抱歉，稍微等一下。<hex:02100103>羅內克準備好後，<hex:02100103>我會讓人送到「弗薩泰宿場町」前。
49,那麼……<hex:02100103>差不多該有羅內克的御者來到鎮入口了吧。
50,我先去那邊談談，<hex:02100103>你可以趁這個時間看看鎮上的風景。<hex:02100103>如果沒什麼特別的事，就去找「羅內克使者」出發吧。
51,你是那位同伴嗎？<hex:02100103>抱歉，讓你久等了。
52,最近襲擊行商的人越來越多，<hex:02100103>再加上羅內克不足，預約不斷。
53,所以，抱歉，我們的目的地只能是車站前的鎮，<hex:02100103>「謝謝內青燐泉」。<hex:02100103>下一位客人要在那裡上車。
54,這倒沒問題……但襲擊行商的人？<hex:02100103>自警隊怎麼不管？
55,嗯，科馬卡他們很努力，但……<hex:02100103>有些不守「法」的人組成了團伙，潛伏著。
56,你們也要小心，不要被搶走貴重物品。
57,真是危險的話題。<hex:02100103>謝謝你的提醒。
58,那麼，準備好騎羅內克時，<hex:02100103>告訴我一聲。
59,……這是我第一次和朋友一起旅行。<hex:02100103>如果安排不周，請多包涵。
60,準備好了就上羅內克吧。<hex:02100103>路由那位兄弟熟悉，他會帶路。
61,要騎羅內克移動嗎？
62,速度會慢下來，但別被甩下來。
63,那麼……趁現在我來介紹一下荒野。
64,我說過夏洛尼荒野變了。<hex:02100103>其實，剛才的宿場町也是這幾年才建的。
65,鎮子建成前，補水的地方很少，<hex:02100103>有時甚至要依賴仙人掌。
66,你知道嗎？<hex:02100103>紅色果實的汁液和脆脆的莖能解渴。
67,……注意路邊。<hex:02100103>應該能看到積滿青燐水的坑洞。
68,日光下自然燃燒的奇異景象……這讓人聯想到死亡，<hex:02100103>當地人傳說著奇怪的故事。
69,有些部族將青燐水視為神聖……<hex:02100103>好像是瓦拉基族。
70,……轉個彎就到了。<hex:02100103>準備下來吧。
71,羅內克們，謝謝你們載我們。
72,真是的，羅內克真的不足。<hex:02100103>他們馬上就載著下一位客人走了……
73,那麼……
74,這裡是謝謝內青燐泉。<hex:02100103>來自特拉爾大陸各地，夢想一夜致富的勞工們聚集在這裡，<hex:02100103>是夏洛尼荒野最繁華的鎮子。
75,弗薩泰宿場町的變化讓我驚訝……<hex:02100103>這裡在三年內也變化很大。<hex:02100103>我感覺自己被時間拋在後面。
76,目的地夏洛尼車站在鎮子的東邊……<hex:02100103>我們可以直接過去，<hex:02100103>但距離下一班列車發車還有一段時間。
77,所以，在等車的時間裡，<hex:02100103>我想順便拜訪一下同鄉的朋友。<hex:02100103>她叫伊亞特，是我師父的朋友。
78,……謝謝你。<hex:02100103>回到雅斯拉尼荒野時，<hex:02100103>不打聲招呼會被念叨的。
79,伊亞特大約十年前離開故鄉，<hex:02100103>為了賺錢在特拉爾大陸四處奔波……<hex:02100103>現在她打算在這裡大幹一場。
80,那麼，開始找她吧……<hex:02100103>你也幫忙找找「青灰色頭髮的夏特納族」。
81,這是你第一次騎羅內克吧？<hex:02100103>……不過你看起來應該沒問題。
82,嗯？<hex:02100103>我是伊亞特，有什麼事嗎？
83,伊亞特，這是我的同伴。
84,啊，你是……！
85,埃雷內西……
86,是埃倫維爾！
87,……你變成小伙子了。<hex:02100103>小時候可是很可愛的。
88,你說的是多久前的事了……<hex:02100103>三年前回來時我們也見過吧。
89,啊，是嗎？<hex:02100103>抱歉，活得久了記憶有點模糊。
90,這位是同鄉的伊亞特。<hex:02100103>她是我師父卡夫基瓦的青梅竹馬。
91,多多指教哦！
92,不過，兩個朋友一起旅行……<hex:02100103>那個埃雷內西帕！
93,要說什麼？
94,埃雷內……什麼？
95,那是原來的名字？
96,……埃雷內西帕是我在故鄉的名字。<hex:02100103>開始當拾穗人時，為了避免麻煩，<hex:02100103>我改了名字，學了那邊的維埃拉族。
97,不過，回鄉的話，<hex:02100103>你們早晚會知道。<hex:02100103>……還是叫我現在的名字吧。
98,原來如此，順便回鄉來看看。<hex:02100103>真好，我也想見卡夫基瓦了。
99,卡夫基瓦是埃雷內西帕的師父，也是他的母親。<hex:02100103>她是個非常厲害的弓箭手……<hex:02100103>每次見面都會打獵給我們吃。
100,在我看來，伊亞特你也很厲害。<hex:02100103>夏特納族是依靠自然恩惠生活的狩獵採集民……<hex:02100103>有很多一流的獵人。
101,但卡夫基瓦是特別的！<hex:02100103>她不僅武器用得好，還非常了解動物！
102,她的知識讓她加入了<hex:02100103>格魯賈賈大人的隊伍！
103,她本來就很有好奇心，<hex:02100103>那次旅行讓她走遍大陸，激發了她的熱情。
104,即使在埃雷內西帕出生後，<hex:02100103>她也會找機會把他托給我，自己去尋找未知的動物。
105,那時的埃雷內西帕，因為寂寞而哭，<hex:02100103>拼命央求一起去……<hex:02100103>真是辛苦啊。
106,……喂，別說多餘的話。
107,這有什麼關係，難得帶朋友來。
108,但卡夫基瓦說過，<hex:02100103>「不到獨當一面不帶你去」……<hex:02100103>這是她的原則。
109,於是，她提出的獨當一面的條件就是，<hex:02100103>找到黃金鄉。<hex:02100103>……就像我之前說的。
110,我開始認真尋找，但努力白費後，<hex:02100103>我認為那只是「童話」。<hex:02100103>是讓我向外看的藉口。
111,但我真的找到了「黃金鄉的門」。
112,什麼，真的！？<hex:02100103>你找到了！？
113,那是繼承儀式的課題。<hex:02100103>住在特拉爾大陸，怎麼會不知道……
114,真厲害……真厲害，埃雷內西帕！<hex:02100103>卡夫基瓦一定會很高興……
115,不過，她可能會問很多關於這次旅行的事。
116,那麼，該出發了。
117,謝謝你來看我。<hex:02100103>代我向卡夫基瓦問好……
118,(-？？？？-)有人，救命！！
119,剛才那是……尖叫聲！？
120,伊亞特，你留在這裡。
121,希望沒事……<hex:02100103>你也要小心，如果遇到危險，馬上逃跑！
122,……看來是野盜。
123,拜託了……請救救我……！<hex:02100103>他們奪走了我的重要物品……
124,你是烏克拉瑪特的乳母……<hex:02100103>納米卡！？
125,(-納米卡-)啊，是你們……！
126,喂，別多嘴！<hex:02100103>不滾的話，這老太婆就沒命了。
127,……這種情況下，沒命的應該是你們。
128,啊！？
129,喂，剛才他說烏克拉瑪特……<hex:02100103>而且他帶著一個看起來很強的人……
130,快，把搶來的東西帶給老大！<hex:02100103>這裡交給我們！
131,(-納米卡-)等等，那是非常重要的東西！<hex:02100103>請還給我……！
132,……你能對付野盜嗎？<hex:02100103>我去追納米卡！
133,該死！那傢伙擅自行動！<hex:02100103>馬上抓住他……
134,嘖……快解決這傢伙。<hex:02100103>老太婆和那傢伙的口封是之後的事。
135,好強……<hex:02100103>這傢伙是什麼人……
136,糟了……<hex:02100103>被老大知道會被殺的……
137,<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>大人。<hex:02100103>真的非常感謝您救了我……
138,抱歉，野盜逃走了。<hex:02100103>但我知道他們的去向……
139,……剛才你說他們奪走了重要的東西。<hex:02100103>能告訴我是什麼嗎？
140,是的……他們奪走了<hex:02100103>烏克拉瑪特大人送給我的感謝之禮……一個手鐲。
141,那真是……無法替代的東西。
142,……我記得你是從他小時候就照顧他的，<hex:02100103>專屬的乳母，對吧？
143,是的，但我也年紀大了。<hex:02100103>在見證烏克拉瑪特大人獨立後，<hex:02100103>我決定回到故鄉雅斯拉尼荒野。
144,烏克拉瑪特大人說這是對我的感謝，<hex:02100103>送了我這麼漂亮的手鐲。
145,我太高興了……<hex:02100103>在有人的地方戴上了手鐲，<hex:02100103>這是不應該的。
146,金錢被搶走無所謂。<hex:02100103>但那個手鐲……對我來說非常重要……
147,……怎麼辦？<hex:02100103>不過，看你的樣子，不用問也知道。
148,要說什麼？
149,我會取回手鐲！
150,代替納米卡揍飛他們！
151,但是……如果你遇到危險……
152,……十有八九，遇到危險的是他們。<hex:02100103><hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>的實力你可以信任。
153,更重要的是，如何在不觸犯「法律」的情況下，<hex:02100103>取回手鐲才是關鍵。<hex:02100103>當然，我也會幫忙。
154,真是可靠……<hex:02100103>不愧是烏克拉瑪特大人全心信賴的人。
155,先把納米卡送回謝謝內青燐泉。<hex:02100103>那裡人多，有伊亞特在，<hex:02100103>有什麼事也能應對。
156,真的非常感謝你們。
157,納米卡安全了。<hex:02100103>她沒有受傷，放心吧。
158,我聽說了事情的經過……<hex:02100103>我會負責保護納米卡！<hex:02100103>如果野盜靠近，我會大聲驅趕他們！
159,……不過，偷別人東西的人真是不可原諒。<hex:02100103>他們甚至毫不在意地奪走珍貴的回憶。
160,總之，大家都平安無事真是太好了。
161,鎮上有很多伊亞特的採礦夥伴。<hex:02100103>在這裡應該是安全的。
