key,1
#,
offset,4
int32,str
0,星之覺園庭的阿爾菲諾似乎想前往下一個試煉的舞台。
1,
2,
3,
4,
5,
6,
7,
8,
9,
10,
11,
12,
13,
14,
15,
16,
17,
18,
19,
20,
21,
22,
23,
24,尋找年紀較大的人
25,和弗姆魯克談話
26,再次和弗姆魯克談話
27,繼續和弗姆魯克談話
28,
29,
30,
31,
32,
33,
34,
35,
36,
37,
38,
39,
40,
41,
42,
43,
44,
45,
46,
47,
48,呼……烹飪順利完成，真是讓人安心。
49,現在只剩下一顆秘石了。<hex:02100103>最後的試煉，究竟會是什麼內容呢……
50,那麼，讓我們前往「友之試煉」吧！
51,是時候想辦法從巴庫賈賈那裡奪回秘石了……
52,現在只剩下一個試煉了。<hex:02100103>我們應該前往特萊約拉史詩「友之章」的舞台，<hex:02100103>也就是「瑪姆克」……
53,但聽說因為土石流，蒂恩貝克洞通道還沒有修復好。
54,沒有其他路線嗎？
55,沒有，這是唯一的路。<hex:02100103>聽說村民們已經開始修復工作了，<hex:02100103>再等一會兒應該就能通行了。
56,那麼，在修復工作完成之前，<hex:02100103>大家可以自由行動。
57,我想再看看這附近。<hex:02100103>埃倫維爾，可以帶路嗎？
58,反正也沒其他事可做。
59,那我也一起去！
60,我要調查一下爺爺的事情。<hex:02100103>瑪布爾說他曾來過雅克特爾樹海。
61,那我也陪你去！
62,<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>，你也一起吧？<hex:02100103>光是等著也很無聊吧！
63,那麼，等到合適的時候，<hex:02100103>我們再回到這裡集合。
64,好的，讓我們重新整理一下信息。<hex:02100103>爺爺來到這片樹海大約是20年前，<hex:02100103>所以可能見過他的人應該是成年人。
65,我們去找這個村子裡年紀較大的人，<hex:02100103>問問他們是否見過來自異國的魔道士！
66,讓我們問問這位大叔吧！
67,希望他知道一些關於爺爺的事情……
68,大約20年前，是否見過異國的魔道士？<hex:02100103>突然問這個，我也不太記得了……
69,想起來了，確實有這麼一個男人來過這個村子。<hex:02100103>他抱著一個小女孩，這點讓人印象深刻。
70,但是，我不知道他的身份和目的……<hex:02100103>如果有人知道的話，應該是當時的族長，<hex:02100103>弗姆魯克。
71,小女孩……那會不會是……
72,謝謝您告訴我這些。<hex:02100103>我會去找弗姆魯克先生！
73,雖然我不知道那位異國魔道士和你們的關係，<hex:02100103>但希望你能從弗姆魯克那裡得到更多信息。
74,原來在我出生之前，<hex:02100103>弗姆魯克就已經是舒巴拉爾族的族長了。
75,終於有機會聽到關於爺爺的事情了……
76,嗯……還有什麼事嗎？
77,大約20年前，有一位異國的魔道士來到這個村子……<hex:02100103>您知道他的一些事情嗎？
78,……為什麼你想知道那個男人的事情？
79,因為那位魔道士可能是我的爺爺……
80,你的爺爺……？
81,是的，雖然沒有血緣關係，<hex:02100103>但他對我來說是很重要的家人。
82,確實，有一位異國的魔道士來過這個村子。<hex:02100103>他的名字是加拉夫……
83,從你的反應來看，<hex:02100103>加拉夫殿應該就是你的爺爺。
84,但是，很抱歉。<hex:02100103>我不能再說更多了。
85,果然，這和黃金鄉有關嗎？
86,……請理解。<hex:02100103>我不能再說更多了。
87,不用擔心。<hex:02100103>剩下的，我會靠自己的力量找到答案。
88,既然如此，我還有一個問題。<hex:02100103>聽說這片森林曾經住著約卡菲族。<hex:02100103>他們的據點在哪裡？
89,……確實，直到大約500年前，<hex:02100103>這片雅克特爾樹海是約卡菲族的領地。<hex:02100103>聽說他們當時住在下方的森林……也就是賈提卡央森。
90,在經歷了薩卡．特拉爾的出征後，<hex:02100103>他們全都撤退到了奧爾科．帕查。
91,賈提卡央森……他們在那裡追尋黃金鄉的夢想……
92,聽到這些已經足夠了。<hex:02100103>謝謝你，弗姆魯克先生。
93,……你現在走的路是正確的。<hex:02100103>追尋黃金鄉的謎團，你應該會有所發現。
94,我理解你想了解家人的心情。<hex:02100103>雖然我無法幫助你，但……<hex:02100103>我祈禱你能找到真相。
95,<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>，<hex:02100103>能借用你一點時間嗎？
96,我想和你聊聊一些過去的事情。
97,那麼，我們就在這個廣場等你。
98,弗姆魯克……他想和你說什麼呢？
99,看來，要了解一切還是得找到黃金鄉。
100,但這正是我所希望的。<hex:02100103>從一開始我就有這個打算！
101,抱歉讓你留下來。
102,其實，我想請你到村子後面的水池……<hex:02100103>「沙達塔拉特．佐尤」來一趟。
103,本來我打算什麼都不說，<hex:02100103>就這樣送你們離開。<hex:02100103>但看來我被可露兒的樣子感動了。
104,烏克拉瑪特公主能遇到像你這樣的朋友，<hex:02100103>作為同族我感到非常高興。<hex:02100103>因此，我有些事情想讓你知道。
105,但在進入正題之前，能否告訴我，<hex:02100103>你們和她一起經歷了什麼樣的旅程……
106,呵呵……原來還有這樣的事情。<hex:02100103>看來這次的繼承儀式，<hex:02100103>對她來說是一段非常有收穫的旅程。
107,謝謝你告訴我這些。<hex:02100103>雖然我想了解烏克拉瑪特公主，<hex:02100103>但只能這樣偷偷地打聽……
108,那麼，接下來該我說了。<hex:02100103>關於曾經在我身邊的女兒……
109,在舒巴拉爾族中，女性的誕生是非常稀有的。<hex:02100103>因此，她的誕生帶來了巨大的喜悅……<hex:02100103>但在16年前，她掉進了水池，年輕的生命就此消逝。
110,……這只是表面說法。<hex:02100103>但事實完全不同。
111,我親愛的小女兒，<hex:02100103>是被某人推下去的……
112,雖然兇手至今未被發現，但有目擊者。<hex:02100103>他們看到一個可疑的人影跑向賈提卡央森。
113,賈提卡央森……那裡是瑪姆加族的根據地瑪姆克所在之地……<hex:02100103>雖然我不想懷疑他們，但……
114,但族長的孩子……<hex:02100103>舒巴拉爾族未來的繼承人被襲擊，意義重大。<hex:02100103>這背後可能隱藏著想要滅絕我們一族的陰謀。
115,因此，我為了避免再次遭受襲擊，<hex:02100103>偽裝了女兒的死亡，並將她送養。
116,送到了連王格魯賈賈大人那裡……
117,那個女孩的名字是烏克拉瑪特……<hex:02100103>她作為舒巴拉爾族的下一任族長出生，<hex:02100103>現在則是特萊約拉的第一公主，準備繼承王位。
118,除了我和連王，沒有人知道這個事實。<hex:02100103>那麼為什麼要告訴你呢……
119,雖然這只是懷疑，但如果當初襲擊我女兒的人，<hex:02100103>與瑪姆克有關……<hex:02100103>那麼他對舒巴拉爾族一定懷有黑暗的情感。
120,如果再發生像烏克拉瑪特被推下水池的事情，那就太遲了。
121,我希望你能在未來保持警惕。<hex:02100103>抱歉，但你能接受這個請求嗎？
122,謝謝你。<hex:02100103>順便說一下，這不是以連王的身份，而是<hex:02100103>以曾經是她父親的身份請求你。
123,(-武王格魯賈賈-)接下來，我想以拉馬奇的父親身份，<hex:02100103>而不是特萊約拉的王來談談。<hex:02100103>能陪我聊聊嗎？
124,雖然我不明白你的表情，但你願意接受真是太好了。<hex:02100103>我和烏克拉瑪特……不，烏克拉瑪特公主的關係，<hex:02100103>請保密。
