key,1
#,
offset,4
int32,str
0, 在勇者競技場附近的可露兒似乎正在平復動搖的心情。
1, 和可露兒他們談話。去活記憶的歐泊溫泉找「可露兒」談談。
2, 可露兒他們之間流露出尷尬的氣氛。去歐泊溫泉找「古．拉哈．提亞」談談。
3, 為了緩解可露兒他們的緊張氣氛，決定送些冷食。去活記憶的雷諾德．火焰附近收集情報。
4, 從永久人那裡獲得了有用的信息。去活記憶的庇護所溫泉找「烏克拉瑪特」談談。
5, 決定將冰淇淋送給可露兒他們。去庇護所溫泉找「冰淇淋店員」，並領取金星冰淇淋。
6, 已經領取了金星冰淇淋。將它運送到歐泊溫泉交給「可露兒」。<hex:02100103><hex:02100103>※搬運狀態只能維持一段時間。
7, 成功將冰淇淋送到可露兒他們手中。去雷諾德．火焰附近找「可露兒」談談。
8, 可露兒對冒險者們表示感謝。通過送來的冰淇淋和古．拉哈．提亞的安排，可露兒和父母之間的距離似乎拉近了。
9,
10,
11,
12,
13,
14,
15,
16,
17,
18,
19,
20,
21,
22,
23,
24, 和可露兒對話
25, 和古．拉哈．提亞對話
26, 在雷諾德．火焰附近收集情報
27, 和烏克拉瑪特對話
28, 和冰淇淋店員對話
29, 將金星冰淇淋交給可露兒
30, 和可露兒對話
31,
32,
33,
34,
35,
36,
37,
38,
39,
40,
41,
42,
43,
44,
45,
46,
47,
48, 雖然有這種預感……<hex:02100103>但真的能再見到你……
49, 對某事或某人有「依戀」的人，會發生再會的奇蹟嗎……<hex:02100103>無論如何，尊重可露兒的意願吧。
50, 呼……。<hex:02100103>總算是稍微冷靜下來了。
51, 聽說我的父母是保存計劃的前研究者，<hex:02100103>我本以為自己已經做好了心理準備……<hex:02100103>但真正面對父母的永久人時，還是動搖了……
52, 畢竟在我還是嬰兒的時候就和他們分開了，<hex:02100103>所以沒有記憶，<hex:02100103>說實話，不知道該怎麼面對他們……
53, 不用著急。<hex:02100103>這一路上已經發生了太多事情。
54, 雖然彼此都有很多想法……<hex:02100103>但現在可以聽到和傳達這些想法。
55, 是啊，可露兒，隨你怎麼做。<hex:02100103>珍惜這次相遇吧。
56, 謝謝大家……！<hex:02100103>我會好好面對父母的，<hex:02100103>希望你們能陪我一起去庇護所溫泉……
57, ……我們暫時在旁邊觀察吧。
58, 緊張的氣氛讓我也有點坐立不安……
59, 是你們把女兒帶到這裡的吧。<hex:02100103>真的非常感謝。
60, 沒想到能在這樣的地方和女兒重逢……
61, 沒想到能在死後的世界再見到你……<hex:02100103>真是奇妙的感覺。
62, 那麼，後面的各位該怎麼稱呼呢……？
63, 啊，抱歉，介紹遲了……！
64, 這位是拉馬奇……不，特來約拉聯王國的武王烏克拉瑪特，<hex:02100103>還有和我同屬巴爾德西昂委員會的拉哈君。<hex:02100103>然後……
65, 冒險者<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>。<hex:02100103>他是我的救命恩人……也是非常可靠的重要夥伴。
66, 哦……！<hex:02100103>那真是要感謝……對吧，親愛的？
67, 啊，啊……！<hex:02100103>那個……真的謝謝你。
68, 真是生硬……真是生硬啊……。<hex:02100103>有什麼我們能做的嗎……？
69, 這時候如果有沙布魯克．皮比爾，<hex:02100103>大家一起吃，應該能打破僵局……
70, 不，等等……<hex:02100103>或許這真的是個好主意……
71, 嘿，你們餓了嗎？<hex:02100103>我想去拿點東西來！
72, 不，雖然你的好意我心領了，<hex:02100103>但現在不太……
73, 等等，親愛的。
74, 如果有什麼冷飲就好了。<hex:02100103>這裡因為溫泉的熱氣有點悶熱……
75, 好，那就交給我們吧！<hex:02100103>稍等一下！
76, 真的嗎？
77, 這種時候，就依靠我們吧。<hex:02100103>我們可是夥伴啊。
78, ……謝謝你們三個。<hex:02100103>那我就不客氣了，拜託你們了！
79, 美食能拉近人與人之間的距離，這是有證據的。<hex:02100103>就像曾經戰鬥的舒巴拉爾族和馬姆加族，<hex:02100103>也能通過美食打成一片！
80, 抱歉讓你們費心了。
81, 總覺得緊張得不行……
82, 謝謝你，<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>。<hex:02100103>期待看看你們會帶來什麼。
83, 幹得不錯，烏克拉瑪特。
84, 嘿嘿！<hex:02100103>這是我在亞克特爾樹海的經驗派上了用場！
85, ……唯一的問題是，<hex:02100103>這裡的食物對活人來說沒什麼味道。
86, 什麼，真的嗎！？<hex:02100103>我不知道……
87, 至少對永久人來說是有味道的，<hex:02100103>可露兒應該也是知道這點才接受的。
88, 即使不能美味地吃完，<hex:02100103>但希望能成為話題……<hex:02100103>成為打破僵局的契機。
89, 那麼，我們分頭去找吧。<hex:02100103>阿萊拉說想要冷的東西。
90, 如果能找到有紀念意義的東西就更好了！<hex:02100103>問問這裡的人，有沒有什麼好建議！
91, 好，我去南西邊打聽！<hex:02100103><hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>去北東的以太之光……<hex:02100103>拉哈去南東邊！
92, 嗯……今天該選哪種點心呢。
93, 冷又好吃的東西？<hex:02100103>很遺憾，這裡的攤位沒有賣這種東西。
94, ……話說回來，想像一下就讓我想喝飲料了。<hex:02100103>今天的點心配冰咖啡吧……<hex:02100103>不，冰茶或冰檸檬水也不錯……
95, 乾脆來點啤酒吧！<hex:02100103>……好，今天就喝白啤酒。
96, 不，還是黑啤酒吧……。<hex:02100103>嗯……
97, 冷又好吃，有紀念意義的東西？<hex:02100103>這可真是難題……
98, 火山庇護所是為戰士們準備的溫泉設施，<hex:02100103>如果是能填飽肚子的東西應該有……
99, 對了，我聽說南西邊有個很受歡迎的攤位！<hex:02100103>你可以去那裡看看！
100, 我一直想去，<hex:02100103>但因為可能要排隊，所以還沒去過。
101, 好熱啊……<hex:02100103>泡完溫泉後，還是冰淇淋最棒了。
102, 哦，你沒吃過嗎？<hex:02100103>這裡的名物是「金星冰淇淋」！
103, 雖然有點難吃，<hex:02100103>但來這裡一定要試試！<hex:02100103>從這裡去的話……南西的攤位最方便！
104, 看一眼就知道了，<hex:02100103>小心別失去平衡弄壞了！
105, 去看看南西邊的攤位吧。<hex:02100103>那邊應該是烏克拉瑪特負責的……
106, 火山庇護所的名物，<hex:02100103>金星冰淇淋怎麼樣？
107, 哦，<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>也來了。<hex:02100103>金星冰淇淋是這裡的名物！
108, 雖然不太明白……<hex:02100103>但那堆疊起來的圓形東西，<hex:02100103>就是冰淇淋嗎？
109, 嗯，那一定會讓人留下深刻印象！<hex:02100103>不過，要不失去平衡地運送它可是個難題……<hex:02100103>至少叫上拉哈，每人拿一個……
110, 要說什麼？
111, 我可以一次運送！
112, 別小看運送專家
113, 什麼，你運送東西這麼厲害！？<hex:02100103>真是了不起，冒險者……
114, 幸好這裡的東西都是免費的，<hex:02100103>而且確實有能一次運三個的容器……<hex:02100103>真的可以交給你嗎……？
115, 那就拜託你了<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>……！<hex:02100103>我運的話肯定會弄翻的。
116, 我會告訴拉哈，<hex:02100103>你從店員那裡拿到「金星冰淇淋」，<hex:02100103>然後安全地送到可露兒那裡！
117, 歡迎光臨！需要幾個？
118, 三個金星冰淇淋？<hex:02100103>好的，包在我身上！
119, 給你，拿好！<hex:02100103>在融化之前快速但小心地運送……<hex:02100103>加油！
120, 在限制時間內將金星冰淇淋<hex:02100103>送到可露兒手中。
121, 運送狀態的效果時間為「125秒」。<hex:02100103>如果時間到了，運送失敗，<hex:02100103>可以從起點重新挑戰。
122, 哦，崩壞了嗎？<hex:02100103>我會用以太重新固定！
123, 謝謝你，<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>。<hex:02100103>期待看看你們會帶來什麼。
124, 從南西的攤位「冰淇淋店員」那裡拿到<hex:02100103>「金星冰淇淋」，<hex:02100103>在限制時間內送到可露兒手中！
125, 哇，太棒了！！<hex:02100103>謝謝你，<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>……！<hex:02100103>我們三個一起享用。
126, 成功了真是太好了！<hex:02100103>能不弄壞就運送過來，<hex:02100103>你真是了不起的冒險者……
127, 雖然沒有味道，但加上外觀的樂趣，我還是很喜歡。<hex:02100103>總之，能解開緊張的氣氛真是太好了。
128, 真的非常感謝。<hex:02100103>通過這個冰淇淋，我們感受到了你們的心意。
129, 看來讓你們費心了。<hex:02100103>真是感激不盡……
130, 再次感謝你，<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>，<hex:02100103>拉哈君，拉馬奇……
131, 多虧了大家，我放鬆了下來……<hex:02100103>最重要的是，能和家人一起享受食物的幸福，<hex:02100103>我真的感受到了。
132, 也許現在說謝謝還太早，<hex:02100103>但真的非常感謝！
