key,1
#,
offset,4
int32,str
0,在謝謝內青燐泉附近的埃倫維爾似乎正在觀察鎮內的情況。
1,決定與德科瓦合作。去謝謝內青燐泉找「威夫特」談談。
2,雖然和威夫特說話了，但他似乎在思考，沒有反應。對謝謝內青燐泉的「威夫特」使用表情「戳」。
3,和威夫特談話後，帶著他到夏洛尼荒野的桑謝亞的大口附近的指定地點觀察。<hex:02100103><hex:02100103>※如果同行狀態被解除，可以再次與「威夫特」對話以重新開始同行。
4,假裝在找德科瓦，並引導威夫特。繼續這樣，帶著他到桑謝亞的大口附近的指定地點觀察。
5,再次假裝在找德科瓦，並引導威夫特。繼續這樣，帶著他到夏洛尼荒野的盧瓦特尼亞附近的指定地點觀察。
6,成功引導威夫特。帶著他到盧瓦特尼亞附近與「威夫特」談話。
7,德科瓦在決鬥中擊敗了威夫特，成功取回納米卡的手鐲。去夏洛尼荒野的弗薩泰宿場町找「埃倫維爾」談談。
8,和埃倫維爾談話，與德科瓦一起慶祝作戰成功。這場騷動終於告一段落了……。
9,
10,
11,
12,
13,
14,
15,
16,
17,
18,
19,
20,
21,
22,
23,
24,和威夫特談話
25,對威夫特使用「戳指」來讓他同行
26,帶著威夫特到指定地點觀察
27,帶著威夫特再次到指定地點觀察
28,帶著威夫特進一步到指定地點觀察
29,帶著威夫特在指定地點談話
30,和埃倫維爾對話
31,
32,
33,
34,
35,
36,
37,
38,
39,
40,
41,
42,
43,
44,
45,
46,
47,
48,看啊！<hex:02100103>那個禿鷹的傢伙出來了！
49,把贓物藏在謝謝內青燐泉的鎮子裡……<hex:02100103>確實，如果是能控制自警隊行動的副隊長，<hex:02100103>這種大膽的事情也能做得出來。
50,是啊，戴著副隊長威夫特的面具，<hex:02100103>他可以在光天化日之下，把贓物運進鎮子裡。<hex:02100103>藏匿的地方，通常是青燐水用的桶裡……
51,他把贓物混在定期送往特萊約拉的青燐水裡，<hex:02100103>然後在那邊的市場上換成現金。
52,雖然不知道禿鷹發現追兵後會怎麼行動，<hex:02100103>但至少，他會急著把積存的贓物換成現金。
53,不過，既然身份已經暴露，<hex:02100103>那些容易被追查的贓物他應該不會馬上處理。<hex:02100103>你們追的那個手鐲，可能還藏在他身上。
54,嘿，沒想到你還挺聰明的。<hex:02100103>在弗薩泰宿場町看到你的時候，還以為你是個魯莽的傢伙……
55,那、那時候我只是有點衝動！
56,不過話說回來，禿鷹這傢伙很狡猾。<hex:02100103>如果沒有確鑿的證據，他會把事情抹掉……<hex:02100103>這次的計劃，就是為了創造這樣的局面。
57,首先，你們其中一個人要留在謝謝內青燐泉，<hex:02100103>找出藏有贓物的桶。
58,為此，我和另一個人會把禿鷹引出鎮外。<hex:02100103>最好能把他帶到弗薩泰宿場町。
59,然後，一旦找到證據的桶，<hex:02100103>就在其他自警隊和鎮民面前，當面揭穿禿鷹。
60,如我剛才所說，現在還不知道手鐲的具體位置，<hex:02100103>但抓住他之後，我們有的是時間找。<hex:02100103>關鍵是要在公眾面前讓他無法抵賴。
61,這計劃不錯，但如果他還是死不認帳怎麼辦……？
62,當然，禿鷹肯定會這麼做。<hex:02100103>這時我會……向他「決鬥」！
63,決鬥……？<hex:02100103>你之前不是也向禿鷹挑戰決鬥，<hex:02100103>結果被騙了嗎？
64,沒錯，但只要有觀眾在場，他就逃不掉……<hex:02100103>「荒野的規矩」比法律更有力量，<hex:02100103>這裡的人們至今仍遵守著這個規矩。
65,而且，我們用的是決鬥用的非致命子彈。<hex:02100103>如果他在這種情況下逃跑，<hex:02100103>他的副隊長尊嚴就徹底毀了。
66,……但是，在鎮內對他動武，<hex:02100103>這不就違法了嗎？
67,是的，上次我在鎮外挑戰決鬥……結果被騙了。<hex:02100103>這次，我已經做好了因違法而被逮捕的準備。
68,更重要的是，<hex:02100103>在眾多證人面前挑戰決鬥！<hex:02100103>只要能決鬥，我就有絕對的信心能贏……
69,說實話，這計劃有很多漏洞，你怎麼看？<hex:02100103>要相信他並交給他嗎？
70,要說什麼？
71,相信德科瓦吧！
72,相信「荒野的規矩」吧……！
73,只要能取回手鐲，怎麼都行
74,謝謝……。<hex:02100103>竟然相信我這個偶然遇到的傢伙……<hex:02100103>你真是心胸寬廣啊！！
75,是啊，相信我吧。<hex:02100103>只要有「荒野的規矩」，他就逃不掉決鬥，<hex:02100103>如果輸了，他就得聽從勝者，坦白他的罪行！
76,嗚……。<hex:02100103>不過，你們的目的是手鐲……<hex:02100103>讓禿鷹付出代價是我的責任。
77,明白了，如果是這樣的話，我也沒有異議。
78,哇哦，感謝你們！<hex:02100103>你們真是可靠啊，真的！！
79,那麼，我的臉已經被禿鷹認出來了，所以我不能做引導。<hex:02100103>我來負責留下來找贓物。
80,那麼，你來引導禿鷹吧！<hex:02100103>就說「德科瓦這傢伙企圖搶劫，被我反擊了」<hex:02100103>這樣他就會上鉤了。
81,你幫忙拖延時間，讓這位兄弟有時間找贓物，<hex:02100103>最好能把禿鷹引到弗薩泰宿場町附近！<hex:02100103>之後的事情就交給我吧！
82,好的！兩位都拜託了！
83,贓物的藏匿地點就在這個鎮子裡！<hex:02100103>看著吧，他很快就會出現。
84,該死……雖然是個陌生的夏特納族面孔……<hex:02100103>埃赫赫克亞是他的手筆嗎……？<hex:02100103>不管他在打什麼主意，還是小心為妙。
85,還有，德科瓦那小子……<hex:02100103>趁亂逃跑了……<hex:02100103>他知道得太多了，這樣的話……
86,威夫特似乎在努力思考。<hex:02100103>要不要「戳」他一下……
87,……哦。<hex:02100103>抱歉，我剛才在思考事情。
88,嗯……。<hex:02100103>沒見過你的面孔，有什麼事找自警隊嗎？
89,什麼！？<hex:02100103>德科瓦企圖搶劫，結果被你反擊了！？
90,哼，終於走上了搶劫的道路。<hex:02100103>雖然他自稱正義，但終究還是同類。
91,咳咳……真是立功了。<hex:02100103>馬上帶我去找他吧。
92,威夫特開始「同行」。<hex:02100103>要進行任務，必須在同行者在附近的狀態下，<hex:02100103>完成目標。
93,「同行」會在移動區域或選擇「解除同行狀態」時解除。
94,解除後，可以再次與原地的同行者對話，<hex:02100103>重新開始「同行」。
95,要做什麼？
96,交談
97,解除同行狀態
98,取消
99,怎麼了？<hex:02100103>快點……不，趕快出發吧。
100,解除同行狀態。確定嗎？
101,有事要辦？<hex:02100103>雖然不想輕視自警隊……<hex:02100103>沒辦法，我會在剛才的地方等你。
102,太慢了……我很忙的！<hex:02100103>快點帶路！
103,要進行這個任務，<hex:02100103>需要威夫特在同行狀態下，<hex:02100103>並且在玩家附近。
104,同行者還沒到達。<hex:02100103>去接他過來，一起觀察周圍。
105,<hex:024804F2022403>談論「桶」<hex:0248020103>
106,……在謝謝內青燐泉，青燐水的採集事業很繁榮。<hex:02100103>豐富的資源讓鎮子發展起來，<hex:02100103>但也吸引了不少貪財之徒……真是麻煩。
107,……嗯？<hex:02100103>德科瓦被抓在這附近嗎？
108,要說什麼？
109,……搞錯了
110,可能是更前面！
111,……是嗎。<hex:02100103>那麼，繼續帶路吧。
112,<hex:024804F2022403>談論「青燐泉」<hex:0248020103>
113,總有一天，這片土地的豐富資源會落入我手中……
114,……啊，不。<hex:02100103>這附近有很多以青燐水為食的魔物出沒，<hex:02100103>請務必小心。
115,那麼……這次應該就在這附近吧？
116,要說什麼？
117,真奇怪
118,不熟悉這裡……
119,……在開玩笑嗎？<hex:02100103>最好別讓我生氣。
120,……就在這附近吧？
121,要說什麼？
122,想起來了！
123,抓在那邊的岩場
124,真的嗎！？<hex:02100103>如果下一個地方沒有德科瓦……<hex:02100103>我可不會手下留情。
125,……快點！
126,<hex:024804F2022403>談論「仙人掌」<hex:0248020103>
127,……想喝針千本嗎？<hex:02100103>還是想被榨成仙人掌果的渣？
128,……就是這裡嗎？
129,嘿，這裡沒有人啊……！<hex:02100103>德科瓦在哪？
130,答錯的話就沒命了。<hex:02100103>小心回答。
131,要說什麼？
132,啊，被逃走了！
133,為什麼不在這裡！？
134,你這混蛋！！<hex:02100103>敢耍我……我不會放過你的！！！
135,(-德科瓦的大聲-)喂——！<hex:02100103>威夫特老頭！！
136,嘿嘿，想見我吧？<hex:02100103>自警隊的話就來抓我啊！
137,嘖……每個人都這樣……！<hex:02100103>抓到你們我不會放過的……！
138,……終於，一切都結束了。<hex:02100103>真是被捲入了一場大騷動。
139,哇——！<hex:02100103>終於解決了！！
140,真的謝謝你們！<hex:02100103>真的是多虧了你們！
141,嘿，嘿！<hex:02100103>我的快槍也很厲害吧！？
