key,1
#,
offset,4
int32,str
0,雷諾德九的烏克拉瑪特似乎想前往集合地點。
1,
2,
3,
4,
5,
6,
7,
8,
9,
10,
11,
12,
13,
14,
15,
16,
17,
18,
19,
20,
21,
22,
23,
24,和烏克拉瑪特對話
25,在指定地點環顧四周
26,和藍色弗比戈族的孩子對話並讓烏克拉瑪特同行
27,帶著烏克拉瑪特，跟隨藍色弗比戈族孩子的引導移動
28,和烏克拉瑪特對話
29,
30,
31,
32,
33,
34,
35,
36,
37,
38,
39,
40,
41,
42,
43,
44,
45,
46,
47,
48,卡夫基瓦說的集合地點是<hex:02100103>東邊大樓的「真視」入口，對吧？<hex:02100103>他說會派人來接我們……
49,總之，使用那邊的傳送裝置應該能過去。<hex:02100103>走吧，現在用這個裝置移動也變得有趣了！
50,集合地點應該就是這裡吧？
51,遺忘之地的總部應該就在附近……<hex:02100103>埃倫維爾他們還沒到，<hex:02100103>還是他們已經先走了……
52,無論如何，光等著接應也太浪費時間了。<hex:02100103>順便收集情報，四處看看吧。
53,喂，快看那邊！
54,在這種地方，居然有個馬姆賈的小孩……？
55,嘿，那個孩子……<hex:02100103>有點像佐拉賈，不是嗎？
56,藍色鱗片的馬姆賈是布內瓦族，<hex:02100103>但臉型看起來像弗比戈族……
57,有這種特徵的，只有佐拉賈啊！<hex:02100103>不可能毫無關聯吧？
58,而且這麼小的孩子，不能不管啊……
59,好，追上去吧！
60,他剛才跑向那邊了吧？
61,這裡是「真視」嗎……<hex:02100103>和剛才的地方相比，這裡真是華麗……
62,只有那棟建築物的燈是熄的，<hex:02100103>現在應該是關門了吧……？
63,哇啊！？
64,你在那裡啊……我都沒注意到……
65,嘿，和我聊聊吧？<hex:02100103>別擔心，我不是壞人……
66,嗯……<hex:02100103>剛才靠近就跑，然後又出現……
67,看來他確實很警戒，<hex:02100103>但或許他是想帶我們去某個地方？
68,嘿，我們會跟著你，<hex:02100103>如果有想帶我們去的地方，請帶路吧。
69,哦，看來你能理解我們的話。<hex:02100103>拜託你了！
70,我們跟著這個孩子走吧！<hex:02100103>他好像想帶我們去某個地方。
71,…………！
72,選擇「出發」後，<hex:02100103>烏克拉瑪特會進入「同行」狀態，<hex:02100103>同時藍色弗比戈族的孩子會開始「先導」。
73,帶著烏克拉瑪特，<hex:02100103>不要離藍色弗比戈族的孩子太遠，<hex:02100103>三人一起前往目的地。
74,如果解除烏克拉瑪特的同行狀態，<hex:02100103>或是與藍色弗比戈族的孩子走散，<hex:02100103>可以從這裡重新開始。
75,出發嗎？
76,要做什麼？
77,交談
78,解除同行狀態
79,取消
80,他這麼小，別跟丟了……
81,解除同行狀態。確定嗎？
82,哇，你肚子痛嗎！？<hex:02100103>沒辦法……我去把那孩子叫回來，<hex:02100103>我們在原地會合！
83,同行者還沒到。<hex:02100103>去接他們過來，一起聽講解。
84,糟了，跟丟了！<hex:02100103>回到原地看看他在不在……
85,回到娛樂區，<hex:02100103>和藍色弗比戈族的孩子對話，<hex:02100103>重新開始「先導」。
86,…………！
87,選擇「出發」後，<hex:02100103>烏克拉瑪特會進入「同行」狀態，<hex:02100103>同時藍色弗比戈族的孩子會開始「先導」。
88,你是想帶我們來這裡嗎？
89,這裡是什麼地方……？<hex:02100103>真讓人不安……
90,嘿……你叫什麼名字？
91,不行嗎……<hex:02100103>希望能和卡夫基瓦會合……
92,這孩子只會對信任的人說話哦。
93,你認識這個孩子嗎？
94,誰知道呢。<hex:02100103>不過，比起這個，來喝一杯吧？
95,你們這麼可愛，<hex:02100103>我可以特別為你們調一杯「Her♥Majesty」。<hex:02100103>給小朋友的話，我會去掉酒精哦。
96,不，不用了……<hex:02100103>我在等一個叫卡夫基瓦的同伴。
97,在這途中遇到這個孩子，追過來就到了這家店……
98,……原來是卡夫基瓦的同伴啊。
99,如果想見卡夫基瓦，<hex:02100103>去找裡面那個壯漢塔索斯說一聲。<hex:02100103>他會帶你去有趣的地方。
100,那這個孩子怎麼辦……？
101,這孩子會留在這裡。<hex:02100103>反正他現在也不想說話……<hex:02100103>快去找卡夫基瓦吧。
102,雖然有點搞不清楚狀況……<hex:02100103>不會是陷阱吧？
103,嗯……真可疑。
104,怎麼了？<hex:02100103>如果是你，我可以給你特別服務哦。
105,…………。
106,……如果想去前面，先和我的同伴談談吧。
107,有趣的地方是什麼……<hex:02100103>卡夫基瓦在那裡嗎？
108,總之，去找那個叫塔索斯的人<hex:02100103>問問看吧。
