key,1
#,
offset,4
int32,str
0,空之坑道的據點中的烏克拉瑪特似乎想前往永恆堡。
1,
2,
3,
4,
5,
6,
7,
8,
9,
10,
11,
12,
13,
14,
15,
16,
17,
18,
19,
20,
21,
22,
23,
24,和卡夫基瓦在永恆堡前對話
25,和卡夫基瓦在永恆堡前對話
26,和烏克拉瑪特對話
27,再次和烏克拉瑪特對話
28,再進一步和烏克拉瑪特對話
29,
30,
31,
32,
33,
34,
35,
36,
37,
38,
39,
40,
41,
42,
43,
44,
45,
46,
47,
48,我和阿爾菲諾的性格完全不同，<hex:02100103>諾斯塔爾吉亞和瓦亞克似乎也是這樣。<hex:02100103>有機會的話，真想聽聽雙胞胎之間的故事。
49,和軍隊作戰需要相當的覺悟……<hex:02100103>遺忘者的成員們一定有著深刻的信念。
50,終於可以進入塔內了！<hex:02100103>不過……我可不是在興奮。
51,我那老媽……不會說了什麼多餘的話吧。
52,那麼，差不多該前往遺忘者的本部了！<hex:02100103>卡夫基瓦應該在塔底等著我們。
53,哦，來了來了！<hex:02100103>馬上帶你們去永恆堡。
54,如果斯恩菲大人安排得當，<hex:02100103>應該可以通行無阻……
55,如果不行的話會怎麼樣？
56,……最糟的情況是，佐拉賈的軍隊可能會出動。
57,這也是考驗斯恩菲是否值得信任的機會，<hex:02100103>我們就大大方方地走吧！
58,辛苦了，嚴密的警戒。<hex:02100103>我們想通過這裡，可以讓開嗎？
59,導航用的先鋒機械……<hex:02100103>確認登記號碼。
60,申請核對同行的6名人員，正在基幹系統確認……
61,核對完成……<hex:02100103>確認為理王斯恩菲陛下的客人。<hex:02100103>請通行。
62,太好了……<hex:02100103>真是讓人緊張了一下。
63,看來斯恩菲大人如約<hex:02100103>在基幹系統中登記了我們。
64,那麼，走吧！<hex:02100103>前往這永恆堡最大的居住區，解決方案九！
65,塔內竟然有這麼大的城市……<hex:02100103>即使身處其中也難以置信……
66,嗯……先直走看看吧！<hex:02100103>迷路了就回頭就是了！
67,嗚……一開始就遇到岔路……！<hex:02100103>這麼大，真不知道該往哪走！
68,好，決定了……！<hex:02100103>去看看那邊最近的建築吧！
