key,1
#,
offset,4
int32,str
0,釉藥工坊前的科納似乎還有話要說。
1,
2,
3,
4,
5,
6,
7,
8,
9,
10,
11,
12,
13,
14,
15,
16,
17,
18,
19,
20,
21,
22,
23,
24,和拉科洛克對話
25,和烏克拉瑪特對話
26,和羅佩里對話
27,和方讓特恩對話
28,和烏克拉瑪特對話
29,
30,
31,
32,
33,
34,
35,
36,
37,
38,
39,
40,
41,
42,
43,
44,
45,
46,
47,
48,為卡赫準備的料理，<hex:02100103>我也嘗了一口，真的非常美味！<hex:02100103>忍不住多吃了一些！
49,呼咯……呼咯……<hex:02100103>卡赫製作的油燈<hex:02100103>馬上獻給連王宮～！
50,挑選者說，「壺的試煉」的繼承候補者們，<hex:02100103>要在阿斯恩夏亞西側的建築物等待。<hex:02100103>我會和桑克瑞德他們會合後前往。
51,對了，我在來找拉馬奇的途中，<hex:02100103>也告訴了盧維尤爾家的兄妹。
52,我們是競爭對手，其實不必這麼誠實地告訴他們。<hex:02100103>哥哥你真是一如既往的認真啊……
53,總之，先去挑選者「拉科洛克」那裡吧！
54,呼咯……呼咯……<hex:02100103>卡赫留下來了，真是讓人安心！<hex:02100103>你們兩個一定能順利通過試煉～！
55,看來大家還沒到齊。
56,呼咯……呼咯……<hex:02100103>感謝你幫助照顧者拉科洛克！
57,等其他候選者都到齊後，將宣布期待已久的試煉！<hex:02100103>在此之前請稍等片刻！
58,我這邊進展順利，<hex:02100103>成功留住了一位壺匠。<hex:02100103>你們那邊情況如何？
59,看來你們那邊也很順利。
60,呼咯……呼咯……<hex:02100103>尊敬的佐拉加大人，歡迎來到莫布林族的村莊！<hex:02100103>我們從其他地方帶來了壺匠！
61,佐拉加大人力氣很大！<hex:02100103>輕鬆搬走了大量落石！<hex:02100103>不愧是最有希望的繼承者，奇蹟之子，下一任王位繼承人或許已經確定了！
62,沒想到佐拉加竟然去清理落石了。<hex:02100103>我以為他只對自己的目標感興趣。
63,(-戰士巴庫賈賈-)哎呀哎呀，大家都到齊了。
64,那傢伙……我們在幫助莫布林族的時候，<hex:02100103>他是不是躲在哪裡了？
65,呼咯……呼咯……<hex:02100103>那麼，馬上宣布試煉！
66,如你所知，大風暴過後<hex:02100103>很多簽約的壺匠都離開了！
67,壺匠的金細工是外國的暢銷出口品！<hex:02100103>供應減少會造成大問題，特拉伊奧拉也會受到重創！
68,所以希望大家能找到壺匠！<hex:02100103>每人找到一位！<hex:02100103>請帶來技藝高超的雕金職人！
69,也就是說，我們要帶回新的壺匠。<hex:02100103>這就是莫布林族的試煉。
70,試煉聽起來不錯，<hex:02100103>但實際上只是想利用我們來確保勞動力。<hex:02100103>這和王位繼承有什麼關係？
71,如果不想做，可以放棄。<hex:02100103>我會告訴連王，佐拉加王子不合格！<hex:02100103>不能成為下一任王！
72,繼承儀式只是個餘興節目。<hex:02100103>不要問其意義。
73,那麼，試煉開始！<hex:02100103>但絕對不能強迫！<hex:02100103>莫布林和壺匠都要笑著接受，這是條件，別忘了！
74,(-魔法巴庫賈賈-)沒說不能搶別人的壺匠。<hex:02100103>所以嘛……
75,(-魔法巴庫賈賈-)從其他人那裡奪過來吧……
76,(-戰士巴庫賈賈-)嘎嘎嘎嘎！
77,(-戰士巴庫賈賈-)真不錯！<hex:02100103>不愧是我弟弟！
78,(-魔法巴庫賈賈-)是吧？<hex:02100103>馬上開始準備吧！
79,……看起來又在打什麼壞主意呢。
80,注意不要像上次渡河時那樣被妨礙，<hex:02100103>現在討論一下如何進行試煉吧。
81,烏克拉瑪特，你有沒有認識的壺匠？
82,支持我的人裡也有職人，<hex:02100103>但都是些老人家……
83,要他們放棄特拉伊奧拉的生活，<hex:02100103>來這個村子當壺匠，太難了。
84,科納哥哥有很多年輕職人的支持者，<hex:02100103>應該很快就能找到。
85,啊，這不是在拿哥哥和我比較！<hex:02100103>只是說事實而已！
86,……還有就是，雖然不確定能不能找到，<hex:02100103>但可以去萬貨街問問看？
87,嗯，這主意不錯。<hex:02100103>馬上回特拉伊奧拉吧。
88,等等？<hex:02100103>回特拉伊奧拉的話……<hex:02100103>是不是又要坐船？
89,不行不行不行，不要不要不要！<hex:02100103>我再也不想坐船了！
90,既然說可以示弱，那我就坦白了。
91,其實……
92,……我不擅長坐船。
93,這也太晚了吧……
94,謝謝你告訴我們。<hex:02100103>回程只是順流而下，<hex:02100103>不會那麼顛簸的。
95,真的嗎？我相信你哦？
96,大概，也許……應該吧……
97,收集指定的物品沒問題，<hex:02100103>但照顧壺匠，絕對不想再做了……
98,烏克拉瑪特看起來因為暈船很不舒服……<hex:02100103>我想幫他，<hex:02100103>但這事我也不知道該怎麼辦……
99,我們負責的壺匠，需要有人一直在旁邊鼓勵，<hex:02100103>才能持續創作。
100,我們四個人不停地給他加油，幾十次，幾百次。<hex:02100103>只有埃倫維爾被多次責罵，要用腹部發聲。
101,巴庫賈賈那傢伙，這次會用什麼手段妨礙我們。<hex:02100103>嗯，光是妨礙還好……
102,嗚……又暈船了……<hex:02100103>果然無法抗拒伊夫伊卡．圖姆的激流……
103,不過，可能是因為不用再逞強了，<hex:02100103>感覺比之前好一些。<hex:02100103>當然，能不坐船是最好的……
104,言歸正傳，<hex:02100103>去萬貨街找「羅佩里」商量壺匠的事吧……
105,呼……終於不暈船了。
106,萬貨街聚集了優秀的職人。<hex:02100103>這裡是找壺匠的好地方。
107,這裡就是瓦丘梅基梅基萬貨街。<hex:02100103>這是我第一次來。
108,我和阿爾菲諾在埃倫維爾的帶領下來過萬貨街，<hex:02100103>但沒有時間好好逛逛。<hex:02100103>這裡有很多有趣的職人。
109,希望能為烏克拉瑪特找到願意成為壺匠的人。<hex:02100103>先和羅佩里先生談談吧。
110,嗨嗨。<hex:02100103>烏克拉瑪特大人，這次來我們萬貨街有什麼事？
111,啊，聽我說，羅佩里。<hex:02100103>事情是這樣的……
112,就是這樣。<hex:02100103>我們在找願意在阿斯恩夏亞當壺匠的職人。<hex:02100103>萬貨街有合適的人選嗎？
113,（★未使用／削除予定★）
114,明白了，這是你的請求。<hex:02100103>公主親自來萬貨街求助，真是榮幸。<hex:02100103>只要本人願意，我會睜一隻眼閉一隻眼。
115,但是……適合的人選馬上想不起來。<hex:02100103>要符合莫布林族的技術要求，<hex:02100103>又願意移居阿斯恩夏亞的人……
116,要說什麼？
117,曾在埃斯提姆珠寶店工作過的……
118,剛開始在萬貨街工作的艾雷澤族……
119,是說方讓特恩嗎？<hex:02100103>對了，他確實在外國有名的珠寶店工作過。
120,他能不遠萬里來到特拉爾大陸，<hex:02100103>應該不會抗拒移居。
121,只是，他剛找到新工作，<hex:02100103>現在就讓他當壺匠，合適嗎……？
122,只是談談應該沒問題。<hex:02100103>如果能提供比萬貨街更好的條件，<hex:02100103>對他來說也不是壞事。
123,無論如何，他今天已經下班了。<hex:02100103>現在應該在沙巴布切喝酒。
124,那麼，我們兩個去找他談談吧。<hex:02100103>大夥兒一起去可能會讓他難以拒絕，<hex:02100103>還是由我和你這些熟人去比較好。
125,其他人就留在旅館休息吧。
126,那麼，我們去沙巴布切找「方讓特恩」談談吧！
127,真的可以邀請方讓特恩當壺匠嗎……？
128,方讓特恩剛來的時候，<hex:02100103>對外國的生活有很多不適應。<hex:02100103>但最近他已經習慣了。
129,你好，<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>先生。<hex:02100103>聽說你和烏克拉瑪特公主有話要對我說。<hex:02100103>我剛吃完飯，我們到外面談吧。
130,上次和你談話也是在這片沙灘。<hex:02100103>那時你因為不擅長生活而沮喪。
131,哈哈，是啊。<hex:02100103>那時我不知道該怎麼生活。<hex:02100103>但因為你們，我變得有自信了。
132,萬貨街的大家也對我很好，<hex:02100103>現在我沒有什麼煩惱。
133,是嗎，那就好。
134,那麼，你們有什麼話要對我說？
135,其實……<hex:02100103>雖然你工作順利，但我們在找壺匠。
136,壺匠……我聽說過。<hex:02100103>是與莫布林族簽訂專屬契約的職人，對吧。<hex:02100103>但為什麼呢？
137,推薦新的壺匠給莫布林族，<hex:02100103>是我成為王的試煉之一。
138,原來如此，是這樣啊。
139,是啊，這和你沒有任何關係，純粹是我的個人原因。<hex:02100103>我知道這很自私，<hex:02100103>之前鼓勵你在萬貨街工作，現在又讓你當壺匠。
140,烏克拉瑪特公主，請抬起頭來。
141,前幾天，我在特拉約拉的居住手續正式被受理，<hex:02100103>我現在是這個國家的公民了。
142,為了了解自己的國家，我調查了繼承儀式。<hex:02100103>也了解了烏克拉瑪特公主和其他繼承候選者。
143,我之前說過，<hex:02100103>我成為珠寶匠的原因是對父親的憧憬。
144,我的父親在伊斯特恩德混交林，<hex:02100103>因為捲入與加雷馬帝國的戰爭而喪命。
145,戰爭奪走了我敬愛的父親。<hex:02100103>我不想再經歷那樣的痛苦。
146,你們是幫助我開啟新生活的恩人。<hex:02100103>但更重要的是，作為熱愛和平的特拉約拉公民……<hex:02100103>我希望烏克拉瑪特公主能夠贏得王位。
147,如果我能幫上忙的話……<hex:02100103>我會很樂意協助。
148,方讓特恩……謝謝你。
149,那麼，我要回萬貨街了。<hex:02100103>需要向大家解釋一下。
150,不，因為我的原因你要辭職，這是事實。<hex:02100103>我會親自向羅佩里解釋。
151,嘿，你還記得我嗎？<hex:02100103>我是沙巴布切的店主，布魯克布。
152,聽說你是從外國來的烏克拉瑪特公主的協力者？<hex:02100103>傳聞說你很厲害。
153,其實，我有件事想請你幫忙。<hex:02100103>等你忙完這邊的事後，<hex:02100103>能聽我說說嗎？
154,謝謝你！<hex:02100103>我會在沙巴布切等你！
155,與沙巴布切的「布魯克布」對話，<hex:02100103>可以解鎖「角色任務」！<hex:02100103>請與繼承儀式的旅程一起進行！
156,看來你已經和方讓特恩談過了。
157,羅佩里先生對我很好，<hex:02100103>所以我感到很抱歉……<hex:02100103>但為了這個國家，如果我能做些什麼……
158,羅佩里，謝謝你。<hex:02100103>多虧你，我才能和方讓特恩談話。<hex:02100103>還有，抱歉……
159,方讓特恩會成為壺匠吧。<hex:02100103>看他的表情就知道了。
160,如我之前所說，公主親自來挖角，<hex:02100103>對萬貨街來說是榮幸，沒問題的。<hex:02100103>雖然少了一位優秀的職人，還是有點遺憾。
161,謝謝你，羅佩里。
162,如果有像方讓特恩這樣優秀的職人，<hex:02100103>無論哪個領域，都請再介紹給我。
163,如果你自己也願意，那也很好。
164,我會記住的。
165,羅佩里先生，雖然時間短暫……謝謝你的照顧。<hex:02100103>來到這個國家後，第一個工作地點是萬貨街，真是太好了。
166,如果莫布林族不再需要你，回來找我吧。<hex:02100103>我會再雇用你的。
167,那麼，我去準備前往阿斯恩夏亞的行李。<hex:02100103>稍後再會合。
168,(-阿爾菲諾-)找到方讓特恩了嗎？
169,是的，他答應當壺匠了。<hex:02100103>在他準備好之前，我們可以自由行動。
170,(-阿爾菲諾-)那太好了。<hex:02100103>那麼，稍後見。
171,我又多了一個不能輸的理由。<hex:02100103>我一定會回應方讓特恩的期望。<hex:02100103>成為王！
172,與瓦丘梅基梅基萬貨街的「羅佩里」對話，<hex:02100103>可以解鎖「瓦丘梅基梅基萬貨街交易」！<hex:02100103>請與繼承儀式的旅程一起進行！
