key,1
#,
offset,4
int32,str
0,沙巴布切附近的哈努哈努族協力者似乎在等待提問。
1,哈努哈努族的聚落在前幾天的大風暴中受到了損害，現在無法舉行傳統的祭典。去特萊約拉的格魯賈賈凱旋門找「烏克拉瑪特」談談。
2,和烏克拉瑪特談過了。從格魯賈賈凱旋門出發，前往科扎馬爾．卡。
3,前往科扎馬爾．卡的哈努哈努族聚落，奧克．哈努。去科扎馬爾．卡的烏尤．烏布找「可露兒」談談。
4,和可露兒談過了。去科扎馬爾．卡的奧克．哈努前找「埃倫維爾」談談。
5,和埃倫維爾談過，抵達了奧克．哈努。
6,
7,
8,
9,
10,
11,
12,
13,
14,
15,
16,
17,
18,
19,
20,
21,
22,
23,
24,和烏克拉瑪特對話
25,和烏克拉瑪特對話
26,和可露兒對話
27,和埃倫維爾對話
28,
29,
30,
31,
32,
33,
34,
35,
36,
37,
38,
39,
40,
41,
42,
43,
44,
45,
46,
47,
48,（★未使用／削除予定★）
49,（★未使用／削除予定★）
50,（★未使用／削除予定★）
51,（★未使用／削除予定★）
52,（★未使用／削除予定★）
53,（★未使用／削除予定★）
54,（★未使用／削除予定★）
55,（★未使用／削除予定★）
56,（★未使用／削除予定★）
57,（★未使用／削除予定★）
58,從這個任務開始，直到完成連續任務為止，<hex:02100103>將無法接受任務「奧爾科．帕查」。
59,哎呀哎呀，這麼快就回來了嗎。<hex:02100103>能在王女的賬下飲食，可是難得的機會，<hex:02100103>其實可以再多享受一會兒的。
60,那麼那麼，你們想了解什麼呢？
61,我想確認一下去你們聚落的路。<hex:02100103>記得是從格魯賈賈凱旋門向南走，<hex:02100103>沿著科扎馬爾．卡的河邊道路前進，對吧？
62,是的，是的。<hex:02100103>不過，由於前幾天的大風暴，道路變得泥濘，<hex:02100103>聽同胞說，比平時更難走。
63,此外，聚落那邊也受到了損害，房屋被毀，<hex:02100103>甚至有人員傷亡，連傳統的祭典都無法正常舉行。
64,……如果你們只想知道這些，那我就先告辭了！<hex:02100103>大家，請務必小心路上安全。
65,啊，謝謝你。<hex:02100103>我們會小心前進，不會被泥濘困住的。
66,哈努哈努族的聚落被大風暴襲擊了……真讓人擔心……。<hex:02100103>從「格魯賈賈凱旋門」出發，前往科扎馬爾．卡吧。
67,佩爾佩爾族的情況也請稍後告訴我們。<hex:02100103>在我們回來之前，<hex:02100103>你們可以在沙巴布切隨意飲食！
68,前方通往科扎馬爾．卡。
69,出這個門向南走，就能到達科扎馬爾．卡了。
70,哈努哈努族是友好的族群，<hex:02100103>他們一定會歡迎你們的。<hex:02100103>如果他們有這個餘力的話……
71,哈努哈努族有舉行祭典的習俗嗎……。<hex:02100103>如果不是因為大風暴中止了，我真想看看。
72,再次看到這麼大的門，<hex:02100103>對於那位連王格魯賈賈來說，<hex:02100103>這樣的規模或許是必要的……
73,大家準備好了嗎？
74,好，那麼……<hex:02100103>出發前往科扎馬爾．卡！
75,讓我們通過這裡！
76,這裡是濕地，水資源豐富的土地。
77,我真想走到那個大瀑布下面看看！<hex:02100103>不過從這裡看，距離似乎很遠。
78,我們也走吧。<hex:02100103>烏克拉瑪特有埃倫維爾跟著，<hex:02100103>應該不會走散。
79,說到底，埃倫維爾還是很照顧人的。<hex:02100103>這大概是幼年玩伴的情誼吧。
80,總之，按照哈努哈努族協力者的指示，<hex:02100103>沿著街道前進，目標是他們的聚落。
81,哎呀……。<hex:02100103>光顧著看瀑布了……
82,如果我們的推測沒錯，<hex:02100103>這裡應該有連王的挑挑選者……
83,這裡就是哈努哈努族的聚落嗎……！<hex:02100103>一眼就能看出，他們和雲海的瓦努族有著不同的文化。
84,剛才那個大瀑布的水流成了河，<hex:02100103>流遍了這裡的每個角落。
85,全員到齊了。<hex:02100103>雖然有一位王女大人，<hex:02100103>我明明提醒過要小心，結果還是走錯路，摔倒在泥濘中。
86,<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>我不是讓你別告訴他們嗎！
87,總、總之！<hex:02100103>這裡就是哈努哈努族的聚落……「奧克．哈努」！
