key,1
#,
offset,4
int32,str
0,瓦丘梅基梅基萬貨街的烏克拉瑪特想去連王宮報告。
1,和烏克拉瑪特分開後，決定休息。去特拉約拉的福爾阿德小屋找「佩謝卡」談談。
2,正準備休息時，被格魯賈賈叫走了。去特拉約拉的沃洛克連王宮找「連王宮的門衛」談談。
3,和連王宮的門衛談過了。去沃洛克連王宮的金凰之間拜見格魯賈賈。
4,格魯賈賈通過比試，認可了冒險者是可以託付烏克拉瑪特的人。去沃洛克連王宮和「烏克拉瑪特」談談。
5,烏克拉瑪特對喜歡比試的格魯賈賈感到無奈。按照格魯賈賈的託付，繼續幫助烏克拉瑪特吧。
6,
7,
8,
9,
10,
11,
12,
13,
14,
15,
16,
17,
18,
19,
20,
21,
22,
23,
24,和佩謝卡談談
25,和連王宮的門衛談談
26,和連王宮的門衛談談
27,和烏克拉瑪特對話
28,
29,
30,
31,
32,
33,
34,
35,
36,
37,
38,
39,
40,
41,
42,
43,
44,
45,
46,
47,
48,（★未使用／削除予定★）
49,那麼我去連王宮辦點事。
50,你也可以自由活動，但<hex:02100103>冒險者的工作要適可而止，回旅館休息吧！
51,記得去福爾阿德小屋，<hex:02100103>和「佩謝卡」打聲招呼！<hex:02100103>那麼，稍後見！
52,你終於回來了……
53,歡迎回來。<hex:02100103>有位勇連隊的傳令官在等你。
54,烏克拉瑪特公主的協力者，<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>吧。<hex:02100103>找了你好久。
55,武王格魯賈賈召見你。<hex:02100103>請到沃洛克連王宮，<hex:02100103>讓「連王宮的門衛」帶你去見武王。
56,對了……<hex:02100103>千萬別讓烏克拉瑪特公主知道。
57,（★未使用／削除予定★）
58,連王在金凰之間等你。<hex:02100103>雖然不知道召見你的原因，<hex:02100103>但建議你做好心理準備。
59,要進行這個任務，<hex:02100103>你當前的職業等級需達到92級以上，<hex:02100103>並且是戰士或法師。
60,那老頭還是那麼喜歡比試。
61,不過，能和老頭比試到最後還站著的，<hex:02100103>我知道的只有三個人。<hex:02100103>你、你的槍使同伴和佐拉賈兄長。
62,你果然是個了不起的傢伙！
63,那麼，和老頭只是比試而已嗎？
64,要說什麼？
65,被拜託了一些小事
66,……只是比試而已
67,哦……是這樣啊。<hex:02100103>我還以為他對你說了什麼奇怪的話，<hex:02100103>看來是我多慮了！
