key,1
#,
offset,4
int32,str
0,在納約．戈納附近的埃倫維爾似乎想要開始追蹤火屬性以太。
1,已開始追蹤火屬性以太。去奧爾科．帕查的哀苦之影南邊與「埃倫維爾」對話。
2,已重新開始追蹤火屬性以太。去奧爾科．帕查的忘卻深處前與「埃倫維爾」再次對話。
3,火屬性以太似乎延續到洞窟深處。去奧爾科．帕查的拉亞．托托與「埃倫維爾」進一步對話。
4,在掌握瓦利加爾曼達的所在地並召集烏克拉瑪特等人後，沃波羅率領的奇瓦古鹽田的約卡菲族擋住了去路。然而，想起在沃科．佐莫前的恩情，沃波羅等人離開了。與科納和佐拉賈等人聯手，討伐最強的特拉爾維德拉爾「瓦利加爾曼達」。<hex:02100103><hex:02100103>※與附近的同伴對話，選擇「組成隊伍突入」，或選擇主命令的「內容支援」，即可與NPC同伴一起攻略。<hex:02100103>※如果是與其他玩家組隊攻略，請從內容搜尋器參加攻略。
5,已討伐瓦利加爾曼達。帶著討伐最強特拉爾維德拉爾的喜悅，回到奧爾科．帕查。
6,烏克拉瑪特被科納說還未超越父親，意志消沉。然而在冒險者的話語下，她重新決心要超越父親。去拉亞．托托與「埃倫維爾」對話。
7,與埃倫維爾對話後，發現佐拉賈和薩雷賈已經離開。
8,
9,
10,
11,
12,
13,
14,
15,
16,
17,
18,
19,
20,
21,
22,
23,
24,和埃倫維爾對話
25,再次與埃倫維爾對話
26,進一步與埃倫維爾對話
27,討伐「瓦利加爾曼達」
28,討伐「瓦利加爾曼達」
29,和埃倫維爾對話
30,
31,
32,
33,
34,
35,
36,
37,
38,
39,
40,
41,
42,
43,
44,
45,
46,
47,
48,已讀取提供的樣本！<hex:02100103>重新設定檢測對象的屬性平衡！
49,接下來應該會追蹤瓦利加爾曼達的以太。
50,根據記憶的以太，重新開始追蹤。
51,了解！<hex:02100103>開始檢測火屬性以太！
52,嘟嘟嘟……<hex:02100103>檢測到設定的火屬性以太平衡！<hex:02100103>立即開始追蹤！
53,嘟嘟嘟……<hex:02100103>已到達火屬性以太反應點！<hex:02100103>追蹤結束！
54,好，已對瓦利加爾曼達的火焰做出反應。<hex:02100103>設定的值是正確的。
55,保持這個屬性平衡，<hex:02100103>將檢測的以太濃度設置更高。<hex:02100103>這樣應該能找到瓦利加爾曼達本體。
56,已重新設定檢測的以太量！<hex:02100103>開始檢測火屬性以太！
57,嘟嘟嘟……<hex:02100103>從前方檢測到火屬性以太！
58,反應似乎延續到洞窟深處。<hex:02100103>讓我們進去看看。
59,嘟嘟嘟……<hex:02100103>火屬性以太反應消失！
60,這場討伐戰只能在任務中或內容支援中，<hex:02100103>與協力者一起挑戰。<hex:02100103>部分同伴的角色選擇與平時不同。
61,要做什麼？
62,交談
63,編成小隊
64,取消
65,即使是父親無法擊敗的瓦利加爾曼達……<hex:02100103>我們也一定能做到！
66,哥哥，你在想什麼……？
67,我不打算與你們親近。
68,雖然這是我第一次與這麼強的敵人戰鬥，<hex:02100103>但我不會成為累贅！
69,對手如此強大，<hex:02100103>戰鬥中恐怕沒有餘力警戒佐拉賈王子。<hex:02100103>希望他沒有什麼陰謀。
70,我相信科納不會放過瓦利加爾曼達，<hex:02100103>急著趕路。
71,能與你們一起戰鬥……<hex:02100103>讓我感到非常懷念。<hex:02100103>在特拉大陸的日子真是充實。
72,我們的王真是任性。
73,你們曾經到達天涯海角，<hex:02100103>我不再擔心。<hex:02100103>但請務必小心……平安回來。
74,嘿嘿……太高興了，還在興奮中……
75,結果對我們國家來說是最好的。<hex:02100103>再也不會有活著的天災肆虐了。
76,我說過吧？<hex:02100103>我不會成為累贅……！
77,佐拉賈王子……果然武藝超越了連王，<hex:02100103>戰鬥表現非常出色。
78,怎麼樣，我們的王子也很厲害吧？
79,瓦利加爾曼達這樣的存在覺醒，<hex:02100103>卻沒有造成明顯的損害，真是幸運。
80,看你的樣子，真的擊敗了它。<hex:02100103>到了這一步，我也不會大驚小怪了。
81,佐拉賈王子一回來，<hex:02100103>就帶著薩雷賈消失了。<hex:02100103>這可能是他不打算與我們親近的表現。
82,嗯，這很符合佐拉賈哥哥的風格。
83,說到先行……<hex:02100103>企圖喚醒瓦利加爾曼達的巴庫賈賈也是。<hex:02100103>在我們被牽制的時候，他不知道已經走到哪裡了。
84,那傢伙真是卑鄙……！<hex:02100103>如果我們沒能擊敗瓦利加爾曼達，<hex:02100103>不僅是奧爾科．帕查，整個特拉大陸都會遭殃！
85,果然，不能讓巴庫賈賈登上王位。<hex:02100103>一定要追上他，奪回秘石！
